76 126 7 2

0 1 0
0 13 0
1 2 0
1 4 0
2 3 0
2 7 0
3 8 0
3 6 0
4 5 0
4 16 0
5 11 0
5 12 0
6 9 0
7 10 0
7 17 0
8 15 0
9 27 0
10 20 0
11 22 0
11 20 0
12 18 0
12 27 0
13 14 0
13 31 0
14 21 0
14 29 0
15 19 0
15 32 0
16 25 0
16 27 0
17 35 27
18 26 0
18 35 0
19 28 0
19 35 0
20 30 0
20 35 0
21 24 0
21 62 333
22 23 0
22 59 290
23 33 0
24 40 0
24 67 0
25 39 0
25 75 0
26 43 0
27 38 0
27 75 0
28 37 0
28 65 0
29 36 0
29 61 0
30 46 0
30 60 0
31 34 0
31 57 18
32 49 0
32 66 0
33 48 0
33 60 0
34 56 0
34 74 0
35 47 0
35 63 0
36 45 0
36 44 0
37 42 0
38 51 0
39 54 0
40 41 0
41 53 0
41 74 0
42 52 0
42 63 0
43 50 0
43 75 0
44 69 0
44 59 0
45 57 0
46 54 0
47 55 0
47 51 0
48 75 0
49 58 0
49 53 0
50 68 50
51 70 0
51 75 45
52 75 0
53 75 0
54 75 0
55 68 0
56 75 0
57 75 0
58 64 0
59 75 0
59 75 0
60 75 0
60 75 0
61 75 0
61 75 0
62 72 0
62 75 0
63 75 0
63 75 0
64 75 0
64 75 0
65 75 0
65 75 0
66 73 0
66 75 0
67 75 0
67 75 0
68 75 0
68 75 6
69 75 0
70 75 0
71 75 0
71 75 0
72 75 0
72 75 49
73 75 0
73 75 7
74 75 0
74 75 14

1 1 
2 15 40 
5 3 16 17 30 38 
8 11 12 14 25 27 29 36 56 
14 5 19 32 58 60 62 64 66 67 68 69 70 86 88 
24 7 9 21 23 34 72 74 76 78 79 80 82 83 85 97 99 101 103 105 107 109 111 113 115 
21 41 43 45 46 48 50 52 54 89 90 91 92 93 94 95 116 117 119 121 123 125 

0 0
2 0
4 0
5 0
5 58
3 58
3 18
3 35
1 0
2 29
2 35
4 58
5 69
5 80
3 80
3 86
3 76
2 46
4 69
5 86
3 93
2 80
1 58
6 58
6 80
6 76
6 69
6 87
6 86
6 91
6 93
3 98
4 97
4 112
4 98
4 104
4 91
4 86
4 87
4 76
4 80
5 115
5 121
5 123
5 126
5 91
5 93
5 104
5 112
5 97
4 123
4 122
6 121
6 115
6 111
6 104
6 98
6 109
6 97
5 144
5 147
5 145
5 138
5 139
5 151
5 140
5 132
5 134
5 158
6 126
6 122
6 129
6 138
6 132
6 133
99 99
