 500
    6 18574     4
   19 21168     5
   75 17695     6
   82 22233     1
   87 22119     1
   84 18031     9
    2 18630     9
   90 20000     4
   74 19491     2
   37 22212     8
   14 19046     3
   96 18640     3
   10 17696     8
    8 20616     3
   49 18110     5
   86 17881     2
   42 18334     8
   97 20569     6
   47 17659     1
   94 21465     9
   19 21730     7
   50 18704     6
   14 19221     1
   26 21639     3
   36 22211     9
   30 21709     1
   35 17552     7
   35 21548     8
   21 21563     8
   15 20436     9
   85 17888     9
   27 17656     2
   33 19123     3
   60 18099     5
    8 22404     2
   19 18760     3
   43 18645     3
   10 18553     1
    9 21275     7
   17 20652     5
   47 18284     8
   22 17840    10
   13 21807     8
   56 18495     5
   30 20972     2
   61 22432     3
   41 18891     7
   72 21821    10
   58 20520     9
   87 19066     7
   65 20804     8
   76 19769     5
   37 20285     3
   79 17544     9
    1 18926     8
   73 20015     2
    8 21768     9
   35 18994     4
    7 19081     9
   29 20849     6
   49 21946     2
   92 19485     8
   55 21021     8
   82 18587     5
   51 20100     2
   63 20943    10
    1 19862     8
   94 21260     5
   72 22012    10
    9 18656     5
   11 19431    10
   18 17814     7
   31 19012     4
   23 18756     7
   73 18824     2
   60 17502     6
   84 18707     9
   14 20231     9
   32 21839     5
   42 21742     8
  100 21812     5
   96 20162     3
   17 19029     2
   37 19616     8
   74 20221     1
   18 20470     9
    9 22146     9
   82 19507    10
   52 21980     3
   15 18746     8
   10 17875     6
    1 21444     5
    7 20747     6
   64 21412     3
   83 17549    10
   57 18365     7
   27 19874     2
   83 19927     8
   50 22141     2
   98 19404     1
   92 21098     2
   60 19090     1
   16 19733     8
   23 17629     6
   83 20361     8
   89 21073    10
   83 17647     1
   67 21583     7
    2 18822     8
   14 22001     6
    8 20843     4
    2 18153     3
    9 19681     9
   24 22388     6
   38 20284     1
   83 22418    10
   41 20377     5
   47 19949    10
   64 19444     9
   93 19875     7
   61 21210     8
   74 19835     4
   94 18837     2
   68 19475     3
   38 18765     7
   77 18902     1
   24 20355    10
   64 21154     8
   59 21344     8
   74 20014     1
   62 18077     9
   51 19961     9
   34 21619     2
   77 20325     7
   73 20106     5
   17 19499    10
   65 18917     6
   56 20268     5
   83 18600     6
   67 20254     4
   69 19788     1
   90 21959     9
   68 20923     7
   78 21985    10
   14 21865     5
    6 18726     8
   60 21922     9
   55 19760     9
   52 21190     7
   24 18884     7
   48 22151     6
   13 19918     4
   97 21235     1
   42 18507     7
   80 21909     7
   34 17518     7
   18 19924     7
    4 19783     7
   98 21188     5
   77 18787     4
   78 22313     7
   59 21780     3
   27 21263     3
   11 21451     9
   36 19624    10
  100 18888     7
   28 18468     8
  100 21056     6
   55 21672     2
   10 19583     4
   67 18829    10
   23 18979     3
  100 19061     3
   35 22267     6
  100 18482     2
   14 18444     7
   40 18511     3
   60 17923    10
   68 20720     5
   92 22217    10
   83 19322     7
   15 20390    10
    4 19653     4
   80 18076     8
   57 21412     6
   84 19081    10
   13 18109     5
   74 18855     2
   88 21379     6
   11 21813     9
   50 20157     6
