 500
   70 25100     3
   19 22824    10
   51 23366     6
    3 21572     6
   18 18210     3
   55 18162     7
   59 16573     8
   91 25217     2
   47 20727     7
   83 17556     2
   50 25018     4
   93 18194     5
   87 20857     4
   39 18649     3
   83 22276     2
   12 15943     6
   81 16653     3
   31 22345     3
   50 16401     9
   52 22356     9
    5 18053     2
   28 15610     6
   54 22969     3
   44 22318     5
   88 20134     8
   55 17719     5
   78 20039     5
   52 21574    10
   39 15399    10
   55 19527     7
   17 18271     9
    8 15278     3
   73 17131     6
   68 16417     5
   11 21719     8
   91 20210     9
   22 19449     1
   69 23162     6
   82 20207    10
   68 25045     8
   52 15497     7
   31 20004     3
   60 18019     3
   38 21223     1
   70 23522     6
   43 25164     4
   50 22035     7
   50 25044     9
   73 22289     7
   99 23305     5
    2 22179     7
   78 25211     8
   26 23785     1
   56 19928    10
   22 22308     3
   14 18698     9
   11 22516     4
   99 17127     7
   65 25141     8
   49 22784     4
   54 21524     3
   82 18192     6
   57 22932     6
   26 23524     9
   49 19479    10
   67 19431     4
   17 18513     7
   71 23797     1
   36 17372     9
   98 23589     6
   38 23622     9
   87 17739     6
   29 18372     9
   98 16420     1
   25 23831     6
   99 16674     5
   40 16364     5
   74 20646     3
   49 16497     4
   13 23523     1
   73 18731     7
   50 23546    10
   90 23513     9
   99 17295     8
    6 18253    10
   11 20601     1
   12 20862     6
   16 15549     4
    9 22598     8
   77 20783     3
   65 23203     7
   62 18901     1
   58 23845     9
   21 20915     3
   88 17205     9
    7 18103     9
   88 25215     7
    4 20588     6
   77 16679    10
   23 17367     5
    2 18957     2
   15 25171     8
   10 19975     1
   31 22198    10
   12 16371     8
   34 18586     7
   29 23742     5
   52 17605     2
    8 24101     9
   77 25109     8
   65 15907     2
   80 17611     5
   27 23434     8
   54 24289     1
   79 19776     3
   32 16467     7
   64 19670     1
   90 15418     8
   48 16886    10
   73 17048     8
   66 21070     1
   12 24958     7
   35 20818     8
   24 19695     9
   32 20652    10
   23 22893     7
   31 22667     8
   19 20647     6
   27 18260     2
    8 24216     7
   42 22884     1
   28 22087     3
   23 24166     4
   51 17638     1
   59 19064     3
   34 15316     2
   84 21094     7
   87 17586     7
   86 17791     3
   92 19974     5
   63 17474     4
   50 18567     5
   72 22455    10
   90 15687     1
    4 17636     5
   50 17010     2
   21 17024     8
   67 22175     6
   39 17297    10
   68 18779     8
   40 24092     3
    5 23237    10
   79 18517     4
   74 19690     1
   29 17711     9
   11 24039     4
   97 17363     7
   59 15158     6
   30 19465     9
   23 20493     9
   66 24243     3
   71 17128    10
   50 17359     1
   88 23189     7
   22 19636    10
    8 21293     4
   22 23375     8
    6 15509     6
   95 23748    10
    8 15945     1
   97 20353     1
   58 16001     4
   58 19381     6
   68 17588    10
   47 16558     4
   61 21886    10
   17 19467     2
   67 18451     2
   28 18841     6
   56 21634     1
   35 22100     9
   67 17713     8
   61 19651    10
   14 15396     3
   41 22272     9
   89 22232     9
   25 24304     6
   37 24505     6
   47 22259     5
   54 18549     5
   59 19777     4
   13 21282     7
   25 20547     4
    9 22005     5
    1 19250     4
   46 25052     3
   17 18077     8
   23 17405     1
   51 15341     9
   11 16604     8
   30 18219     2
   47 20563    10
   69 17475     1
   87 22470     7
   15 23021     9
   15 18902     5
   47 19136     7
   31 17267     1
   82 22222     6
   74 22846     2
   87 23771     1
   16 19102     4
   41 15338    10
   47 18201     1
   30 19367     6
   81 22480     8
   35 15213     9
   54 18451     2
   18 21764     3
   82 22341     3
    8 21870     6
   77 16321     7
   94 18402    10
   32 17196     9
   85 23195     2
   95 22522     3
   77 17028     2
    2 16052     9
   17 24796     4
   27 17239     1
   13 17525     7
   46 17795     5
   74 22671    10
   81 19869     7
   33 25134     1
   88 20472     9
   95 23641     2
   80 19050     7
   19 22608     9
   76 20643     7
   53 16675     9
    5 21159    10
   92 24614     1
   94 16883     8
   51 24230    10
   22 18761     6
   75 24233     6
   86 24312     8
   75 22082     7
   92 20777     9
   67 21433    10
   82 18731     3
   68 21967     5
   61 24705    10
   13 20797     2
   53 19941     6
   55 22007     2
   90 22694     4
   54 20863     5
   71 21582     5
   17 24802     4
   66 23257     2
   17 24247    10
   90 22253     4
   46 17906     9
   50 24161     1
   78 17504     3
   41 16327    10
   29 17990     8
   97 24982     1
   16 21839     7
   82 19535     6
    1 20921     1
    8 21232     7
   75 21288     3
   52 19930    10
   29 24863     3
   49 20300     8
   37 19022     7
    3 21724    10
   41 15856     7
    3 15234     7
   85 15235     2
    9 22693     1
   64 24809     6
   98 20901     3
   61 17413     7
   18 21595     8
   87 18375     6
   15 23146     2
   89 17957     2
    3 17956    10
   80 21182     4
    6 16983     2
   93 25079     3
   26 23958     2
   56 15923     2
   71 17363     6
   66 25155     1
   84 18783     9
   67 17125     7
   82 21773     8
   66 23188     4
   68 22915     7
   89 17785     4
   41 19255     7
   19 17624     6
   17 17427     6
   90 24424     5
   55 21515     2
   20 24020     5
   30 25150     1
   58 21619     9
    5 24124     7
   39 22622     2
   21 21207     4
    2 19805     9
   99 24905     9
   39 17581     1
   89 23049     5
