 500
   25 20177     6
   21 20526     1
   76 22565    10
   90 19357     5
   34 22782     3
   90 18318     3
   81 21061     1
   87 18103     1
    3 21420     5
   23 22944    10
   60 22584     5
   62 18162     8
    2 22374     9
    1 22284     6
   49 19972     1
   82 21490     7
   32 20093     4
   45 20060     9
   92 21045     6
   57 22736     9
   26 22034    10
   87 19162     2
   83 18897     7
   86 18987     4
   73 19990     1
    6 22233     1
   82 19371     5
   31 18611     4
   66 19193     9
   24 20891     8
   60 19407    10
   91 21449     4
   45 18373     9
   35 18928    10
   81 22884     9
   79 18112     1
   25 19324     3
   61 20902    10
   66 18293     2
   27 22823     7
   84 20803     9
   25 22956     6
   89 17942     5
   85 20133     8
   26 22196     1
   37 19992     6
   66 18580     4
   57 19246     4
   82 22131     4
   58 21703    10
   13 18938     3
    7 21121     4
   44 22943     1
   96 19914     9
   92 22186     7
   17 19890     2
    2 19104     9
   73 18514     2
   48 20579     5
   68 20375     8
   97 21484    10
    7 22065     5
   58 18781     2
   42 21935     8
   41 17949     5
   39 18621    10
   21 22126     8
   65 19352     7
   99 21601     9
   86 22498     9
   92 19131     3
   82 19360     8
   10 22410     5
   80 19152     7
   67 21572     5
   36 21563     5
   17 21223     2
   33 22230     9
   92 22887     9
   98 20310     5
   90 20890     9
    5 18782     1
    4 18387     9
   33 20790    10
  100 20774     9
   96 22652     5
   49 22758     1
    2 21956     8
   68 18123     6
   96 20294     6
   69 19288     6
   65 21685     5
    3 19315    10
   27 20147     7
    6 20577     2
   43 19342     4
   65 20847     6
   26 19659    10
    8 20773     1
   64 19405     5
   11 19114     9
  100 21983     3
   46 20843     3
   21 18480     3
   79 18091    10
   13 19372     8
   56 22122     7
   95 21392     2
   45 18559     6
   48 21965     5
   93 18658     7
   34 21527     4
   53 22825     6
   96 19124     5
   67 19273     3
   52 20556     4
   91 18733     9
   16 18987     4
   54 19469     2
   59 18934     5
   12 21360     9
   23 20835     7
   23 22698     9
   14 22753     9
   50 17939     3
   29 20232     1
   57 19052     3
   14 20864     9
   54 21970    10
   64 21904     3
   78 22348     4
   65 18040     9
   63 20843     6
   24 20147     6
   86 18599     1
   42 21012     5
   36 21598     3
   42 22799     8
   37 19361     7
   80 22235     9
   90 21720     3
   29 20097     3
   14 20718     2
   42 21502     8
   25 21300     8
   80 22070     5
   94 19015     2
   16 22111     6
   96 18013     8
   47 20562     4
   75 18002    10
    7 21452     7
   69 18354     1
   97 22779     9
   21 21162     5
   18 18371     3
   25 19967     9
   77 22293     7
   32 21314     2
   79 18893     9
   40 21153    10
   10 20618     6
   44 19012     7
    3 18953     5
   33 22844     1
   30 19689     8
   44 22043    10
   68 21399     4
   72 19444     6
   81 18361     6
   48 20590     2
   61 18121     9
    9 20536     9
   61 18265     4
    2 21701     7
   34 18793     6
   41 22413     8
   95 22794     8
   49 22982     1
   36 22505     6
   42 20313     1
   23 17941     1
   43 20913     2
   11 20745     1
   20 22798    10
   63 19032     6
   29 21195     4
   45 19722     8
   40 18281     3
   61 19466     6
   24 20694     7
   80 21512     3
   70 22162     1
   67 21784     4
   82 22543     8
    3 21963     2
   97 18429     2
   26 21543     7
   71 20318     6
   68 19952     7
    6 21983     3
   18 22987     7
   28 20151     6
   15 19475     1
   79 18208     1
   30 18809     2
   48 20347     6
   20 22700     8
   25 18559     9
   96 20285     7
   56 22161     3
   66 20951    10
   19 20305     8
   98 20031     5
   77 18652     1
   38 20059     7
   61 21141     1
    5 21925     5
   82 21859     5
  100 21501     3
   65 18347     1
    5 19509     2
   80 19970     6
   35 22588     2
   72 18250     5
   61 19469     3
   37 21508     3
   68 18757     6
   87 17969    10
    8 18782     8
   36 20788     3
   93 22030     2
   26 18726     5
   64 23017     9
    8 18462     2
    5 19013     5
   93 18782    10
   55 20887     8
   24 18669     3
   17 19420     9
   51 18129     5
   79 22909     6
   83 22449     9
   70 20513     2
   77 19897    10
   59 18058     9
    7 22650     9
   38 17995    10
   64 22061     4
   89 21466     4
   38 21574     3
   29 22487     5
   94 17932     5
   17 18500     8
   63 22031     6
   66 18261     9
   78 20048     1
  100 20495     8
   34 19097     5
   65 20096    10
    8 21356     6
   69 21963     8
   57 19083     1
   33 22161     1
   32 21936     6
   64 19624     3
   37 18130     6
   25 22797     6
   19 22590     1
   61 18878     8
   42 19174     4
   70 22797     5
   40 18744     3
   24 18580     2
   39 20267     7
   16 20719     3
   83 18716     1
   46 19874     5
   54 20793     2
   46 22856     5
   34 18297     8
   91 19323     5
   74 22300     9
   28 18307     3
    8 19902     3
   37 21287     4
   93 18647     2
   85 22028     3
   37 18739     2
   26 19822     6
   49 19081     2
   44 22174     8
   95 18741     4
    6 20242     3
   76 21291     8
   26 22756    10
   70 21944     6
   13 21500     3
   51 22510     5
   88 21490     7
   73 22456     1
   92 18640     8
   58 21244     1
   12 18156     3
   15 19299    10
   96 18467     8
   28 20954     6
   98 20094    10
   41 20420     3
   81 18703     7
   44 19906     5
   75 20795    10
   72 20105     1
   17 19162     3
    2 21181     3
   79 22085     3
   54 22528     6
   94 21906     4
   63 21070     6
   90 18224     7
   20 18684    10
   12 22229     8
   34 22477     4
   14 19503     3
   17 19428     1
    9 20724     2
   40 19216     3
   87 18329     6
   22 19180     5
   90 18682     7
   75 21897     2
   94 18593     5
   82 19401     5
   32 20098     3
    6 18827     8
   96 20778     5
   27 20644    10
   33 21860     3
   94 22951     5
   68 18020     2
   14 22641    10
   37 19814     9
   42 20893     2
   86 19702     1
   54 21054     1
   43 19031     4
   64 18744     3
    7 20539     7
   37 23015     7
   27 21892     9
   97 20842     3
   56 18655     6
   38 21077     6
   30 20275     7
   70 20237     9
   55 22584     6
   39 17956     9
    9 21532     1
   41 22991     2
   60 19214     3
   99 22292     8
   16 21845     3
   54 19886     7
   80 18650     3
   47 18899     6
   59 20791     4
   76 21507     7
   73 21622     6
   92 19608     7
   69 21414     1
   40 21721     7
    6 19205     6
    6 18184    10
   82 19571     9
   91 20986     6
   59 21317    10
   24 20680     3
   54 21808     9
   66 18813     6
   61 20651    10
   81 20656     7
   63 21733     9
   17 21385     5
   18 18690     3
   93 18964     6
   86 18579     4
   73 18230     8
   31 18998     4
   95 22189     5
   14 18177     9
   91 20291     6
   94 21437     2
   29 22100     2
   45 22255     3
   73 22165     5
   75 17956     7
    4 20003     7
   49 20629     1
   48 21657     2
   95 21689     3
   18 18999     2
   88 20334     9
  100 22972     8
   23 19261     1
   69 21984     8
   91 20915     4
   82 22657     1
   93 19620    10
   44 19679     2
   48 18426     7
   53 22350     9
   24 22413     9
   10 22237     5
   69 20691     4
   42 18060     1
    2 18158     1
   55 21349     8
   15 18368     8
   33 19235     4
   49 20494     2
   28 18624     7
   24 21604    10
   42 18888     4
   57 22803     8
   68 20816     2
   15 18010     8
   32 22838     5
   71 22897     8
   64 20717     9
   80 21451     7
   66 21542     1
   82 21794     1
   67 18742     6
   66 21471     8
    4 18012     2
   36 22804     3
   56 19343     2
   86 22747     2
   28 19380     3
  100 21100     3
   33 18129     9
   81 18687     2
   23 20470     2
   42 22445     4
   50 21457     6
   65 20608     2
   44 22681     4
    4 19762     3
   79 21055    10
   76 18872     7
   53 22334     5
    7 21758     6
   99 22555     7
   94 18178     8
   64 21518     4
   67 20327     8
    9 18267     6
   95 21312     9
   37 20180     6
   72 21062     5
   74 19719     5
    2 18679     6
   53 19813     5
   41 20539     1
   67 22229     4
   57 19903     6
   76 20300     4
   23 18528     5
   43 19606     8
    4 21759     6
   22 21707     8
   76 19814     6
   84 22524     8
   45 19134     9
   18 19215     9
   34 20937     3
    9 21821    10
   61 18852     2
   37 22778     6
   88 19833     9
   37 19803     9
   89 22069    10
   95 18547     5
   36 19314     5
   83 22326     8
   58 22143     9
    2 21719     3
   92 22671     3
   52 20411     7
   39 18856     8
   64 20689     8
   26 22209     2
   41 19613     4
   17 22580     2
   66 19705     2
    8 18799     7
   74 19440     8
   41 22083     5
   30 19406     2
   16 21125     5
