 500
   46 19437     6
   90 19992     9
   78 20299     9
   32 19164     5
   78 19734     4
   86 19816     3
   37 21013     2
   69 19311     7
   41 20316     7
    2 18585     7
   65 19229     1
   10 17625     6
   61 21111     5
   95 19269     8
   23 21982     3
   83 18906     5
    6 20317     8
   94 21843     9
   67 18405    10
   85 18004     6
   62 20222     8
   36 21999     9
   16 21009     9
    8 17522     5
   18 19662     3
   48 21222     5
   76 17472     7
   67 17725     3
    4 19279     7
   36 18215     2
   30 18890    10
   50 21504     2
   26 20996    10
    8 21977     8
   81 18538     7
    3 18600     4
   93 19662     1
   18 17420     9
   72 20699    10
   34 17847     7
   19 18794     5
   36 17797    10
   43 18261     3
   79 17774    10
   31 19855     8
   66 18112     6
   62 19469     4
   36 18042     6
   59 17825     4
   28 20662     4
   21 18835     1
   21 20835     2
   64 20531     3
   36 17714    10
   29 21145     7
   81 18062     5
   84 21724     5
    4 21406     3
   48 18575     8
   88 18873     1
   40 17491     4
   78 20254     7
   37 18247     3
   65 21276     4
   85 20100     5
   17 19573     9
   68 17745     8
   77 17631     6
   34 19782     7
   39 21232     7
   11 18267     2
   53 21364     2
   75 21818     7
   54 19316     5
   32 21927     1
    5 19543     4
   19 20217    10
   93 19265     5
   41 20373     9
   78 20830     4
   21 17797     9
   61 21997    10
   98 19535     6
   84 21116     1
   97 17580    10
   26 18550     2
   65 21967     5
   80 22093     4
   30 17825     5
   12 18412     2
   67 18835     5
   69 18105     8
   89 21454     9
    3 19870     7
   34 17250     2
   74 19424     3
   20 17313     6
    1 17783     9
   51 19843     8
   54 19883     3
   40 21803     6
   61 20899    10
    6 19116     4
   14 21491     2
   14 18085     5
   37 18913     5
   19 18903     6
   33 21091     5
   30 20966    10
   59 22065     5
   11 19790     9
   50 21551     8
   20 21931     5
    9 22114     4
   33 20537     8
   16 17381     4
   35 18533     6
   98 20374     3
   96 17343     8
   64 19146    10
   10 21574     4
   63 18967     2
   33 20039     8
   98 20897     3
   66 21625     8
   66 20078     9
   72 18190     6
   85 21727     4
   66 20649     8
   22 20822     3
   39 19479     6
    5 20322     4
   82 19591     3
   44 21384    10
   19 19682     6
   96 20465     8
   81 18166     4
   37 21373     1
   29 19425     3
   10 21921     4
   95 21308     5
   40 22004     1
   60 21342     1
   14 21109     9
   48 21987     4
   92 19749     8
   30 21278     3
   82 18389     9
   90 17992     1
   26 21410    10
   46 20324     8
   99 17435     4
   88 18246     1
   78 18232     6
   97 21121     7
   54 17741     9
   43 21098     5
   68 22100     2
   39 17337     2
    9 19617     2
   89 20792     5
   77 19605     8
   14 17808     6
   71 18252     8
   21 18858     7
   32 20279     1
   67 21505     5
    2 19813     1
   69 19521     1
   95 18800     7
   11 19604     4
   63 18699     6
   34 18673     8
   71 18815     5
   77 17677     5
   82 18529     1
   62 21352     3
    7 21743     7
   64 19706    10
   51 17213     3
   32 21023     6
    9 17899     8
   50 17437     7
   20 22057     7
   87 18920     3
   46 21346     3
   73 17668     6
   30 17888     7
   13 21316     4
   11 17794     8
   38 20294     9
    1 19977     8
   87 20187     5
   51 20890     4
   72 21018     5
    8 21834     1
   83 19038     4
   38 20393    10
    9 19517     2
   51 21348     5
   32 21981     6
   20 21909     6
   14 17917    10
   66 18523     4
   90 18594    10
   91 18382     4
   48 19841     4
   52 17816     2
   98 17995    10
   11 17416     4
    3 17818     4
   29 21806     6
   20 18104     2
   52 18043    10
   48 21733     3
    6 19813     4
   97 17259     3
   21 17271     8
   35 20489     1
