 500
   50 18955     1
   98 25848     4
   63 26275     1
   87 24756     5
    2 15767     7
   46 22062     6
   70 20287     9
   96 21696     3
    8 14370     4
   65 18385     4
   41 22347     6
    5 24600     6
   93 15303     4
   76 21651     8
   13 21212     1
    7 24314     6
   59 23533     4
   83 22873     2
   53 22703     4
   52 17492    10
   37 16303     8
   53 22108     5
   43 26727     8
   98 13309     5
    4 23121     9
   36 28225     8
   92 26236    10
   96 27139     7
   40 26093     5
   70 24384     6
   71 26038     6
   90 16654     6
   67 21837    10
   34 23918     7
   77 13015     1
   68 24699     7
   79 17585     3
   47 20397     9
   64 18001    10
   87 19050     6
   11 25876     3
    5 27442     5
   91 15256     1
    4 28274     7
   81 20698     3
    4 23563     1
   10 24194     2
   39 15837     6
   86 18041     3
   63 18503     6
   91 20423     6
   23 21439    10
   15 27706    10
   33 18755     4
   20 21843     5
   19 22432     9
   69 18586     1
   12 19685     4
   15 21176     6
    9 16284     5
   81 15674    10
   85 18820     1
   98 20033     1
   48 24606    10
   18 14344     7
   74 20142     1
   16 20911     6
   97 19024     9
   20 27634     9
   80 26006     5
   83 25169     5
   31 25115     2
   84 25053    10
   73 27520     5
   34 24995     8
   64 17357     3
   76 22688     6
   44 20795    10
    3 20288     9
   62 27824     8
    6 26392     5
   93 27805     4
   84 20868     8
   21 25703     4
   26 18166     8
    4 14317     2
   39 19741     3
   95 23846     8
   15 21096     6
   53 28012     8
    4 27225     2
   96 23865     5
   38 18437     8
    1 18863     2
   43 20076     4
   55 19876     5
   75 26099     3
   59 28081    10
   51 25994     3
   95 25338     1
   38 25692     5
   33 22769     8
   25 22059     3
   21 22351     4
    6 21894     2
   59 18660    10
   85 26802     6
   81 16187     8
    2 26549    10
   87 18695     4
   42 15616     5
    7 24547     4
   80 18106     8
   26 23579     3
   28 21856     8
    6 23366     5
   30 24990     5
   66 13203    10
  100 18817     3
   45 17691    10
   19 28309     7
    3 17647     5
   40 13161     5
   57 18352     5
    4 23604     7
   83 20332     9
   11 25323     9
   78 21309     9
   41 20019     8
   62 22922     2
   73 18253    10
   78 17316     3
   95 17296     9
   97 27407     2
   98 26761     7
  100 26284     1
   55 17673     2
   83 25169     3
   80 14077     8
   56 15828     1
   70 15469     7
   22 16787     3
   63 27470     5
   49 20669     5
   48 27460     5
   91 20931     2
   55 15640    10
   77 24055    10
   57 21229     2
   54 21552     2
   21 13352     9
   76 21143     8
   57 26294     6
   60 13608     4
   32 26590     3
   61 21504     2
   43 21034     2
   43 23518     1
   39 14419    10
   83 28147    10
    4 18046     3
   11 19766     9
   60 17069     2
   99 22437     2
    8 18779     1
   58 15436     9
   98 20327     2
   63 23546     2
   40 27699     1
   78 21498     9
   19 26469     2
    9 14774     7
  100 25379     2
   81 25544     6
   58 22538     1
   47 24445     7
   72 18080     8
   12 25273     1
   23 20106     6
   28 26404     9
   66 18430     2
   44 20552     5
    3 19153     7
   23 16330     7
    3 21254     8
   34 17348     9
   83 24928     9
   45 13894    10
   76 27961    10
   21 26441     9
   28 13647     9
   80 17612     2
   32 17813     7
   87 17810     1
   78 27143     3
