 500
   39 13959    10
   33 16529     3
   42 12796     7
   98 15894     8
  100 12935     1
   23 16673     5
   50 16693     9
   38 14575     7
   82 14330     1
   45 14800     2
   56 15871     8
   34 14286    10
    6 16445     1
   19 13324     3
   93 16516     1
   13 15269     9
   27 16619     5
   36 13554     2
   81 15750     6
   11 13001     3
   13 13130     7
   25 13483     5
   10 13427     6
   73 13425     7
   20 17430     2
    7 15534     6
   48 13116     4
   32 16772     5
   63 14941    10
   28 16475     8
    6 14829    10
    2 16435     9
   60 15553     1
   47 15160     7
  100 14878     7
   59 16023     1
   69 14381     2
   49 14119     5
   97 13147     7
   51 16247     3
   94 16454     6
   52 16554     5
   84 13081     2
  100 15448     7
   71 17414     7
   76 17133     3
   12 13265     5
   97 16581     1
   12 13235     4
   93 16551     1
    8 17117     4
   25 13901    10
   18 12583     6
   18 13093     9
   97 14861     7
   37 12561     7
   24 16162     5
   45 15512    10
   68 16869     2
   87 13652     5
   72 14536     8
   74 14246     2
   89 12636     3
   32 12637     8
   20 16941     8
   88 15049     9
   91 16196     8
   89 13871     9
   37 16704     4
   87 16878     5
   40 12666     2
   31 15707    10
   38 15981     9
   23 13283     4
   30 13703     6
    9 15944     6
   98 12964     6
   41 14504     1
    5 15073     7
   10 13735    10
   34 13603     2
   13 14739    10
   34 15171     9
   51 13721     7
   30 15368     8
   31 12580     6
   87 13818     4
   53 14078     2
   76 15628     5
   55 13235     6
   39 15266     6
   47 12712     2
   28 15016     7
   27 15437     9
   79 12884    10
   48 14505     4
   14 13035     8
   69 16615     7
   37 15911     3
   50 17274     1
   55 16042     1
   76 16113     4
   80 15529    10
   93 14572    10
   98 16931     7
    9 16768     6
    1 13064     5
   96 17431     3
   50 13820     7
    5 15672     1
    6 13714     2
   83 14959     8
   17 12959    10
   39 16420     1
   33 16216     5
   47 15863     8
   69 16536     6
   20 12582     8
   99 12489     9
   45 14712     1
   74 13352     3
   38 15291     5
   92 14960     2
    2 15903     9
   64 13276     3
   70 15379     1
   50 12957     3
   78 13846     1
   38 14543     8
   86 16404     6
   27 13669     2
   92 13134     9
   62 15065    10
    7 16733     2
   85 15241     8
   60 14545     7
   16 16049     7
   85 15840     3
   56 14525     9
   65 17405     3
   90 14060     4
   61 15774     1
   48 14912    10
    6 14555     3
  100 14743     1
   81 13677     5
   53 12966    10
   69 13828     7
  100 13794     2
   51 12991     9
   13 16076     7
   74 14681     5
   88 15817     4
    4 13584     8
   76 13133     4
   52 16629     7
   73 16499     9
   25 13625     7
   29 13024     7
   10 13590     7
   11 12578     2
   56 14228     8
    2 14260     5
   72 15178     2
   63 13510     9
   86 17036     3
   32 17259     9
   78 17094     6
   71 15424     6
   87 14332     8
   43 17048     8
   60 17020     9
   48 12655     8
   90 14508     8
   66 14124     1
   47 14934     9
   70 15720     3
   18 14625     1
   15 16297     5
   70 17050     4
   68 15152    10
   27 14921     1
   43 14280     9
   56 13518     3
   30 16041     9
   18 14948     2
    7 12696    10
    2 15088     7
   42 16109     8
   36 13255     6
   12 16214     4
   52 16222    10
   91 15018     4
   14 13022     8
   24 13949     2
   53 16064     3
  100 12606     1
   55 13757    10
   31 15706     8
   70 15566     6
   42 15624     7
   73 15302     6
   29 15134     4
   89 15815     4
   63 17346     4
   95 16793     5
   35 13297     2
   32 15615     6
   12 13967     6
   49 17129     6
    2 15213    10
   80 16655     6
   75 14599     6
   44 17029     8
   36 12721     8
    4 13188     4
   62 14526     9
   42 12952     7
    6 15811     1
    4 13183     7
   77 13743     3
   17 14574     4
   56 16941     7
   68 16297     6
   31 15131     2
   79 13438     8
   20 14909     9
   30 15273     3
   34 14730     7
   50 13164     6
   99 13387     8
   75 12903     3
   23 16001     2
   28 16057     1
   63 16253     6
   85 15896     5
   23 15398     6
   97 17086     8
   17 14060     1
   34 16901     1
   46 16763     4
   18 16809    10
   14 16104     6
   20 13910    10
   62 16386     7
   49 16361     4
   24 14634     4
   23 13460     6
   91 16848     1
   30 12993     4
   26 14179     3
   67 13140     4
   47 15103     8
   81 13668     9
   35 16972     9
   77 12783    10
   60 14642     6
   54 14429     7
    6 15591     2
   93 16908     2
    4 15128     3
    5 16514    10
   68 17347     5
   27 13678     5
   33 15119    10
   30 16149    10
   12 17110     9
   55 13066     6
   27 15783     8
   28 13718    10
   89 12516     7
   73 15094     1
   46 13075     9
    3 16155     3
   92 16540    10
    8 16997     6
   51 15064     6
   16 13722     3
   30 13005     2
   41 14461     7
   45 14251     7
   56 14720     4
    8 15136    10
   91 16889     5
   37 15924     2
   42 14656     9
   68 17207     4
   96 13114     8
   96 16621     6
   74 15347     6
   89 12571     9
  100 14297     8
   79 14409     5
   56 12466     3
   27 15511     2
   11 17064     5
   86 16150     3
   38 15169     1
   66 12679    10
   13 14481     1
   66 16422    10
   55 12730     7
   85 17111     1
   11 17033     9
   57 16421     9
   77 16199     1
   18 16578     4
    7 14033     4
   93 12470     4
   48 17119     5
   48 16030     1
   38 14257    10
    4 14388     9
   56 13715    10
   29 13694     5
   40 12860    10
   98 15907     8
   96 13450     8
   36 13509     7
   93 15076     3
   69 16333     4
   24 13616     6
   93 16909     1
   48 13291     8
   80 13617     9
   19 14968     3
   59 12903     3
   66 17303     2
   56 12685     3
   24 13118     3
   79 14332     2
   22 16643     3
   79 13384     9
   63 13992     3
   32 16224     2
   35 17340     7
   40 12739     4
   50 15351     5
   42 13922     1
   33 12745     7
   98 15018    10
   90 12501     1
   70 14537     7
    1 16942     8
   45 13751    10
   98 15767     1
   41 17337     8
   42 17193     7
   94 16753     9
   76 13395     5
   35 14817    10
   63 15634     2
  100 14546    10
   27 14274    10
   10 16460    10
   80 15699     9
   46 16778     2
   68 16899     2
   45 15550     1
    2 16998     5
   92 12565     4
   23 17418     3
   23 16189     8
   70 13485     2
   86 13958     5
   54 14962     9
    5 13373     9
   26 14233     9
    4 12861     4
   47 14831     9
   58 14513     5
    2 15415     3
   36 14867     9
   27 16586     1
    3 14905     1
   80 16153     8
   25 14901     1
   43 14790     8
   22 15894     5
   18 14202    10
   19 15720     2
   56 13260     4
   80 17371     1
   18 12815     2
   83 15070     4
   89 16379    10
   98 16049     1
   28 14396     6
   57 15826     2
   42 14148     1
   29 13943    10
   48 15927     6
   65 14114     3
   51 12680     8
   18 16947     8
   51 15607     8
    5 15177     6
   22 12869     6
   76 17375     6
    9 15573     9
   69 15235     4
   33 14437    10
   10 13537     2
    4 12650     3
   60 13571     1
   13 15977     2
   84 16339    10
   84 16007     2
   55 13316     9
    5 14782     5
    1 12758     1
   74 16571     1
   61 15578     9
   81 12677     1
   92 16922     2
   44 13196     2
   69 16592     1
   89 15519     2
   71 15128     7
   25 14967     3
   30 17202     2
  100 16606     7
   73 13442     8
   95 13865     5
   51 16821     4
   90 12938     5
   45 17007     2
   55 14547    10
   12 13342    10
   20 16931     7
   64 12669     8
   80 16113     4
   53 13916     6
   74 13741    10
   84 16299     6
   13 15022     7
   86 17253     1
   67 15186     6
   96 13578     8
   41 13117    10
   72 12517    10
   97 13871     8
   14 17224    10
   33 15630     9
   78 14083     9
    5 16695     2
   76 16362    10
   47 13223     9
   94 14762     3
   47 14038     7
   71 15726     1
   23 14513     5
   46 13192     3
   44 16703     8
   18 15913    10
   96 12562     7
   34 17177     2
   62 15469     1
   51 14644     6
   45 13068     2
   82 14948     7
   15 14848     4
   25 16716     5
   34 16399     3
   88 16125     3
    8 15564    10
   46 13970     9
   74 15927     4
   75 13299     6
   42 15083     7
   15 16580     3
   46 13351     5
   39 16489     4
   28 16353     3
   78 16517     4
   17 13121     2
   33 15596     5
   54 15427     3
   63 13880     1
   26 12907     8
  100 17000     9
   33 17141     1
   49 14956     2
   45 12740     2
   77 16393     9
   67 13417     2
   41 12838     8
   10 16118     1
   28 16422     2
   92 15017     3
   55 16722     2
    9 13919     9
    6 17401     6
   80 15987     7
   43 12866     1
   94 16074     9
   87 14099     7
   89 14372    10
   68 14550     2
   62 14933     2
