 500
   46 20799    10
   81 21251     5
    2 23373    10
   18 23261     5
   85 21613     1
   89 20140     6
   85 15712     2
   76 15224     4
   99 16517     4
   87 20823     8
   64 16599     6
    3 18085     3
   89 17122     6
   46 20730     2
   58 15909     6
   80 16514     4
    4 17690     8
   39 19739     8
   89 24795     7
   57 15386     9
   37 19745     8
   67 19996     7
   13 18533    10
   59 15726     7
    1 24076     8
   13 20560     3
   36 21687     2
   75 20722     5
  100 22506     6
   33 17584    10
   74 20691     3
   46 18205     5
   14 23777     4
   76 18964     3
   63 16365     9
   98 20289     4
   65 24046     8
   48 17018     1
   73 20455     8
   63 15462     1
   35 22782     8
   37 21995     3
   65 18489     3
   23 24846     4
   82 17624     5
   23 19340     9
    3 16259     8
   85 20256     3
   62 24020     6
   91 15953     4
   42 20583     2
   99 18665     4
   58 20890    10
   55 24057     1
   57 19332     1
   58 19866     7
   67 19516     3
   92 15919     2
   33 15487     2
   67 16922     8
   25 18445     2
    7 21120     4
   12 20069     3
   38 17121     5
   82 25025     6
   75 21376     1
   35 22352     9
   46 23970     4
   22 23335     2
    8 17706     6
    8 24374     4
   56 21017     9
   44 24643     9
   73 17762     7
   78 20763     3
   26 17167     4
   95 22044     5
   80 21963    10
   11 22364     7
   57 20963     1
   71 22858     4
   52 17847     8
   55 24569     5
   28 18647     3
    6 16803     8
   11 18801     6
   86 23455    10
   73 21261     1
    3 19662     8
   18 23883     1
   39 23125     9
   27 23048     9
   24 19903     5
   50 18093     1
   64 15068     3
    6 19827     1
   25 24410     2
   99 22361     2
   51 18697     4
   46 22645     3
    6 25009     7
   59 17970     8
    2 18562     2
   50 24552     6
   31 20674     4
   80 24266     4
   76 16618     9
   26 17617     9
   60 21129     4
   86 23924     5
   82 23522    10
   30 18886     7
   38 16670     2
   36 22991     5
   57 22475    10
   44 18415    10
   47 16691    10
   42 20829    10
   16 24617     1
   50 21295     7
   60 19612     1
   54 22641     9
   76 19242     5
   84 24456     5
    4 15634    10
   40 19252     8
   89 19183     6
   28 24986     1
   39 16512     9
   39 22822    10
   74 22530     4
   44 16421     6
   98 15691     7
   76 15992     5
   94 15872     1
   28 21307     1
   55 15158     9
   69 17432     9
   54 23865    10
   14 21228     2
   54 16255     4
   35 22287    10
   43 25055     9
   92 17866     5
   71 20177     4
  100 22430     8
   35 21222     5
   18 21810     3
   42 18159     7
   50 20739     5
   67 18004    10
    1 22712     7
    4 18280     4
   43 22188     4
   84 22068     2
    8 18855     3
   82 16339     2
   72 16151     7
   36 18740     4
   20 17793    10
   11 23914     7
    9 16170     8
   64 19155     6
    8 24547     4
   84 17103     3
   57 19968     6
   36 20753     5
   39 17202     1
   26 22342     5
   90 19518     4
   52 23372     3
   80 23538     8
   25 16705     4
   95 23327     1
   71 16304     3
   95 21823     7
   95 20656     9
    5 22468     7
   12 18533    10
   36 23756     6
   55 18106     2
   79 21479     9
   36 21368     3
   59 21327     5
   21 18567     3
   20 18336     4
   66 15081     8
    2 19847     4
   91 19428     1
    1 18763     2
   22 22581     4
    2 18242     7
   10 19874     9
   86 16636     9
   10 17688     1
   94 21919     1
   43 21545     5
   46 23383     5
   32 24062     2
   68 18786     9
   35 17801     9
   84 22333     4
   47 17224     6
   59 19447     2
   79 20559     5
   17 18469     8
   54 16170     9
   73 16115     4
   22 15836     5
   66 19644     8
    8 24813     9
   77 18884     7
   44 16023     6
   44 21080     2
   35 15110     2
   64 19531     8
   63 24357     5
  100 15133     9
   66 24319     2
   54 18685     6
    1 18837     1
   87 21800     5
   55 21868     3
   11 23652    10
   73 23377     4
   64 24497     3
    4 20471    10
   15 19822     8
   10 22780     7
   36 19432     2
   82 23550     6
   44 15480     6
   20 16665     5
   29 15673     2
    3 19868     7
   98 22166    10
   46 19084    10
   57 20979     5
   71 23223     4
   67 19862     5
   22 15523     3
   79 22935     3
   43 23687     1
   65 16487     8
   22 18915     4
   78 23738     2
   28 20960     6
   85 18171     9
   78 23812     1
   94 20179     7
   38 21798     4
   78 17549     1
   81 16878     2
   93 18565     6
   88 16101    10
   53 15155     6
   57 17962     9
   92 21513    10
   67 19918     3
   66 15641     6
   28 15845     1
   49 18367     9
   10 16062     1
   47 17451     6
   77 18982    10
   12 20871     8
   45 24559     6
   23 23008     9
   69 16750     2
   15 22681     9
   89 17769     3
   90 17214     4
   94 20516     1
   32 16355     3
   55 18643     2
   15 24372     4
   10 25034     5
   83 24544     8
  100 17443     3
   87 23746     5
   76 19622     5
   37 24182     6
   64 16194     6
   56 21441     6
   29 17646     2
   52 17236     5
    8 21537     1
   85 20550    10
   43 23690     5
   75 16355     4
   51 21132     5
   71 24476     5
   24 19664     2
   60 22135     6
   17 16827     1
    1 23587     1
   72 17906     3
   61 16286     6
   23 21495    10
   40 19598     5
   76 23909     5
   12 24205     3
   29 21753     8
   69 19324     6
   43 15459     6
   83 15295    10
   84 18595    10
   52 15393    10
   65 24780     7
   83 20980     2
   39 24080     5
   41 19302     1
   20 20061     7
    2 15174    10
   96 15642     7
   48 22649     9
   54 17351     5
    4 22121     7
   33 18098     8
   97 15941     9
   78 23418     1
   83 24171     3
   67 15317     4
    2 17981     2
   43 21206     9
   83 17086     4
    2 16468     3
   14 24054     1
   44 18313    10
   24 22904     3
   53 18551     5
   20 17122     5
   35 22008     5
   82 15203     3
   89 21387    10
   78 22408    10
   64 15440     2
   72 24924     9
   30 22742    10
   29 15120     9
   55 20803     1
   68 21722     4
   69 19363     9
   74 15763     7
   70 21837     3
   65 19947     5
   22 23354     6
   23 24130     7
   68 16968     2
   55 16351     3
   19 25013     6
   46 15285     2
   38 15422     6
   85 15229     9
   47 18207     4
   80 21569     5
   68 17257     3
   49 19617     7
   93 20523     5
   12 20512     2
   72 17420     9
   46 24015    10
   31 22575     7
    7 24370     4
   27 24160     2
   19 18861     6
   85 21678     4
   91 24542     4
   91 18685     5
   14 19320     3
   20 24603     3
   46 24429     5
   82 15941     7
   89 18866     1
   20 15092     2
   51 22720    10
   53 23754     6
   42 23387     7
   74 21749     7
   20 15622     8
   96 24680    10
   92 21661     2
   66 15848    10
   34 25043     6
   77 21832    10
   13 18997     3
   13 21512    10
   45 24031     3
   61 23555    10
    6 16935     4
   56 19442     5
   33 15875     8
   51 15850     4
   87 16917     1
   40 15145     2
   78 24951     6
    6 20719     7
   24 21765     5
   69 24393     9
   96 24346     1
   38 15984     7
   88 23895     1
   42 23675     6
   19 16867     4
   76 17661     2
   61 23708     7
   70 24528     3
   29 16314     7
    3 21995     4
   43 21177     9
   49 16877     5
   99 21575     3
   35 17738    10
   14 17667     4
   32 21518     9
   12 24512    10
   26 21605     6
   45 17929     8
   56 23442     2
   87 20060     6
   51 19805     2
   12 17784     7
   19 20877     3
    2 20596     5
   98 19642     7
   58 20964     4
   79 20447    10
    3 15261     3
   82 17628     9
   47 19739     9
   99 24548     4
   19 18554     5
   35 18534    10
   40 23122     9
   38 20362     9
   11 21136     2
    1 21730     5
    8 19790     1
   39 22392     9
    3 18625     8
   50 15866     9
   87 24211     3
    2 15099     1
   85 18546     9
    1 16778     6
   33 21558     9
   97 17957     9
   27 23324     2
   78 24429     7
   52 16299     1
   13 18284     7
   28 19134     8
   63 19025     7
   31 24103    10
   29 24672     3
   60 23609     4
   89 19967     4
    8 20019     3
   62 23811     6
   70 22536     2
   55 24700     1
   60 23259     9
   89 15989     7
   89 18133     1
  100 21281     7
   26 21293     5
  100 24211     3
  100 17910     2
   34 15982     6
   38 21503     1
    3 21477    10
   84 16790     5
   25 20614     3
    4 21517     1
   68 20278     4
   25 22333     9
   37 17975    10
   64 23177     3
   51 20557     1
   14 17304     6
   16 24417     3
   64 23783     7
   42 21379     3
   79 18342    10
   94 22785     7
   70 20951     5
   39 16850     4
   83 17652    10
   78 15869     7
    1 15561     9
   53 15088     2
   32 15468     8
   60 23761     8
   41 16019     9
   21 18543     9
   60 19941     5
   67 22253     4
   20 17654     1
   60 22793     7
  100 23177     9
