n,m,Inst,first_size_graph_AFBC,gap_AFBC,global_lower_bound_AFBC,global_upper_bound_AFBC,nb_generated_col_AFBC,opt_AFBC,reduction_AFBC,rel_error_AFBC,tot_bb_AFBC,tot_cputime_AFBC,tot_lb_AFBC
40,2,1,25468,0.0,606,606,465,True,0.42794879847542217,0.0,4.656569000000001,31.710657,3.662857999999997
40,2,6,27343,0.0,3886,3886,377,True,0.7122115349189112,0.0,3.208754000000006,38.060122,2.729830000000007
40,2,11,26561,0.0,9617,9617,1185,True,0.7747072775582732,0.0,5.290073999999997,37.191652,4.275978999999992
40,2,16,28623,0.0,38356,38356,27476,True,0.8037592145895343,0.0,178.134449,216.859686,123.16417200000016
40,2,21,20451,0.0,41048,41048,586,True,0.9999999999511027,0.0,2.6472999999999978,31.868176,2.6383340000000004
40,2,26,29758,0.0,87,87,162,True,0.9999999999663955,0.0,0.7872299999999992,15.74969,0.7812789999999996
40,2,31,34158,0.0,3812,3812,1453,True,0.6886527314043956,0.0,13.289931,39.167595,10.272857999999989
40,2,36,31597,0.0,10713,10713,6087,True,0.8264392188870323,0.0,29.906073,83.077201,22.35606200000004
40,2,41,30865,0.0,30802,30802,657,True,0.9999999999676008,0.0,2.7150800000000004,31.29471,2.7064140000000023
40,2,46,17388,0.0,34146,34146,527,True,0.999999999942489,0.0,1.571041000000001,21.357784,1.5664589999999985
40,2,51,34810,0.0,0,0,1,True,0.9999999999712726,0.0,0.055067,0.252962,0.0497829999999999
40,2,56,31487,0.0,1279,1279,512,True,0.5513704068170556,0.0,5.559296,29.414038,3.930113000000002
40,2,61,34784,0.0,11488,11488,55859,True,0.7087166513135719,0.0,324.931729,360.063038,234.5152600000001
40,2,66,34477,0.0,35279,35279,223218,True,0.7581576122992674,0.0,1403.424367,1443.513323,993.2103809999978
40,2,71,25074,0.0,47952,47952,11407,True,0.8981016191713288,0.0,57.126026,95.438409,40.33904299999997
40,2,76,31206,0.0,0,0,1,True,0.9999999999679549,0.0,0.0551089999999999,0.217953,0.047046
40,2,81,33177,0.0,571,571,1834,True,0.621092925803385,0.0,18.486895999999994,71.99530999999999,14.355091000000016
40,2,86,35968,0.0,6048,6048,5006,True,0.9015513789784934,0.0,22.79932,77.237782,17.444052999999947
