 350
   53 16175     7
   47 13930     3
   15 16088     7
   66 14875     9
   44 14033    10
    1 12790     7
   50 16430     7
   73 12973     2
   95 15073     1
   58 13764    10
   91 14784     1
   80 13976     4
   96 16200     2
   19 15333     6
   14 16325     6
   71 15538     4
   65 13952     5
   91 15828     2
    2 14280     9
    6 14832     8
   11 14123     4
   38 15240     6
   54 14214     9
   94 15324     5
   85 15670     9
    8 12851     6
   36 15095     3
    6 14578     4
   81 14979     8
   85 16354     8
   95 16400     1
   33 14711     5
   31 13842    10
   10 16045     7
   99 13144     3
   75 15088     9
   10 16048     3
   49 13131     9
   47 15274     1
    5 14679     4
    7 14108     8
   37 13615     1
   85 15867     7
    2 13865    10
   55 16161     7
   98 15750     3
   73 12961     3
   20 13671     2
   88 15135     4
   75 14454     2
   25 15715    10
   99 12815     8
   12 13251     7
   79 13487     8
   92 15352     3
   96 16134     5
   87 13550     4
   27 14004     5
    2 14269     9
   67 15741     2
   12 13916     2
   96 14227     9
  100 14009     6
   42 14971     2
    6 13829     5
   98 14366     9
   16 13616     1
   16 13435     8
   46 14709     7
   63 16102     2
   21 15326     1
   52 16030     5
   99 13275     3
    5 14751     8
   53 13453     5
   54 12994     9
    2 14058    10
   26 13626     8
   74 13877     1
   90 16406     4
  100 15293     9
   99 13149    10
   89 16434     2
   11 15756     6
   78 13848     7
   80 15344     4
    6 15448     1
   64 14610    10
    7 12906     8
    7 13275     9
   30 13909     1
   18 14034    10
    3 14714     8
   30 15130     7
   60 16217     1
    9 15756     3
   27 13054     5
   76 13391     2
   24 16404    10
   73 14975     2
   38 13050     3
   44 15287     1
   24 14563     7
   37 13537     5
   48 13595     8
   77 15228     1
   90 13744     4
   50 14866     8
    3 16066     8
   64 14833     4
   39 14830     2
    2 14916     7
   63 15195     4
   27 14822     3
   12 14230     2
   40 16255    10
    7 13723     6
   18 13236     2
    3 14423    10
   14 13841     4
   25 13723     1
   33 15544     1
   32 15088     3
   27 15650     9
   62 14232     7
   92 14862     4
   35 14963     1
   89 14499     2
   67 15466     6
   59 14924     1
   61 13031     3
    4 15728     8
    3 13769     2
   85 14807     9
   40 12823     3
   50 14577     9
   61 13592    10
   30 13779     7
  100 13001     7
   64 13216     8
   94 15825     1
   38 15043     9
   65 15345     4
   56 14577     4
   65 13423     1
   77 13132     6
   95 14390     4
   72 14358     7
   94 13581     8
   98 16025     3
   86 15412    10
   18 14516     9
   31 15127     4
   18 14057     3
   45 13723     7
   92 12917     1
    9 16132     7
   80 15899     8
   80 14628     2
   76 15155     2
   38 14381     8
   41 14872     5
   79 14440    10
   40 15362    10
   25 13236     3
   19 14476     3
   90 13497     9
   86 14041     2
   49 15468    10
   89 13710     5
   49 14469     9
   43 14850    10
   27 15966     3
   13 13371     3
   98 12984     4
   92 12946     4
   89 13716     8
   93 14586     7
   64 14516    10
   83 14509     6
   90 14169    10
   50 13485    10
  100 16238     4
   20 12854     3
   67 14755     3
   45 13518     1
   12 12984     4
   76 14444     9
   24 12975     8
   92 14824     5
   51 13156     1
   61 14568     6
   32 13254     9
   29 14809     1
    1 13488     5
   56 13703     2
   48 12843     4
   91 14197     3
   41 14956     4
   97 15523     3
   79 15119     8
   89 12983     3
   39 13931     3
    6 14642     1
    2 13567     5
   36 14128     6
   97 14800     4
   91 14495     3
   29 15927     2
   61 12874     3
   73 16217     9
   19 13653     2
   10 13572     3
   72 16012     2
   39 13720     5
   76 15539     5
   16 13088     2
   50 13916     8
   51 13541     4
   40 13275     9
   41 15953     3
    1 13909     4
    1 15056     5
   73 16420     2
   30 15931     5
    1 15756     9
   28 13680     3
   78 15987     8
   91 13511     2
   69 15849     7
   74 15067     1
   70 15842     9
   57 16044     9
   13 16211     3
   75 14042     9
   59 13168     4
   49 13896     8
   72 16055     2
   49 14876     6
   77 13380    10
   32 16141     5
   21 14651     5
   95 14246     2
   42 13271     8
   93 14220     6
   33 15178     6
   17 16022     2
    9 14521     8
   83 16306     3
   68 13121     5
   48 15008     7
   24 15817     6
   69 14243     9
   48 13622     1
   96 15794     7
   99 13731     4
   49 12936     9
   23 13031     9
   77 13276     2
   40 13659     1
   92 16093     6
   50 15555     2
    9 13058     9
   49 15694     4
   63 15324     5
   84 14312     8
    7 16075     8
   11 16432     3
   55 13925    10
   55 14509     4
   87 13369     2
   87 13623     5
   76 16372     8
   82 14827     4
   28 14106     2
   69 14150     3
   15 13563     9
   45 13686     4
   78 15883    10
   98 13426     2
   13 14020     9
   25 14449     6
   21 12801     7
   82 15475     8
   73 15284     6
   16 15807     3
   80 16419     1
   22 15432     5
   39 16051     2
   57 13252     2
   61 16303     6
   31 15701     7
    7 16020     4
   70 12918     4
   79 14953     1
   69 14901     8
   53 14443     2
   85 14586     8
   79 14890    10
    8 15580     1
   40 16307     1
   66 15472     2
   95 16416     5
   16 16237     8
   48 13856     5
   23 14080     7
   84 13945     1
   62 14631     4
   67 14979    10
   61 13386    10
   60 15270     5
   80 16211     9
   86 15047     6
   80 15283     1
   61 15244     6
   59 13889     2
   96 14648     4
   41 15220     6
   80 12878     7
   35 14256     5
   97 15684     8
   41 16393     2
   65 13514     2
    3 15262     1
   10 12869     6
   43 15679     2
   72 13720     9
   63 14525     7
   28 13822    10
   50 15823     8
   70 13663     8
   67 13687    10
   16 14852    10
   65 13636     3
   82 13481     8
   63 15921     5
   87 14929     9
   66 14639     8
   25 14110     8
   54 13465     9
   27 15237     8
   84 12937     2
   33 13234     7
   12 13842     3
   63 15433     3
   94 15690     2
   71 14943     4
   59 13639     6
   35 14467     8
   50 15033     1
