 350
   13 16995     7
   63 10729     2
   40 13965     6
   42 14366    10
   90 13246     6
   59 13355     7
   18 11563     1
   87 12154     3
   76 17258     6
   51 14377     9
   59 11639     3
   87 10909     7
   79 13930     8
   85 14823    10
   10 17001     2
   48 16394     7
   18 12207     2
   50 16506     7
   21 15220     6
   94 13972     7
   74 14426     5
   79 16882     3
   59 17445     6
   84 17572     3
   69 12413     4
   58 11037     2
   49 12465     2
   85 16935    10
   89 11748    10
    6 14816     9
   20 13016     4
    1 11166     6
   68 15001    10
   59 16437    10
   43 14988     6
   58 10670     6
   18 12215     6
   60 16006     6
   44 12280     8
   94 11896     2
   10 12807     5
    3 13374     1
   80 12261     9
   89 16193     2
   87 10621     1
   90 11686     1
   36 15010     8
    5 12283     3
   40 10616     7
   57 12654     4
   98 15710     9
   13 14497     2
   36 11959     7
   57 15579     4
   97 14492     4
    4 13827    10
   14 16071     6
   45 16413     6
   89 13186     9
    2 17274     6
   51 13652     4
    8 15658     3
    3 10864     1
   18 11077     4
   67 14519     3
   45 15307     6
   75 11202     9
   85 16189     8
    4 13737     1
   19 12938     7
   78 17541    10
   14 16000     5
   22 15767     7
   58 12226     8
    2 14616     7
    8 15844     8
   48 13367     8
   38 12050     5
   13 10550    10
   87 13438     5
   95 14160     9
   10 15716     9
  100 17390     6
   30 15574     5
   66 13719     3
   96 14306    10
   34 11825     4
   79 12213     9
   41 13143     5
   22 14467     3
   81 11911     4
   91 16251     9
   30 12548     6
   84 12231     4
    8 16783     2
   97 16522     8
   28 16994     9
   83 17441    10
   81 15135     5
   32 13155    10
    1 12802     7
   58 15099     5
   45 11578     5
   22 10993     3
   16 16780     2
   47 15650     2
   30 16292    10
   63 12571    10
   84 17156     7
   42 16298    10
   50 15464     4
   79 13739     5
   51 14438     8
   49 15278    10
    9 11737     9
   17 10580    10
   45 12008     9
   42 13017     3
   96 12249     8
   85 14606     4
   64 16939     5
   76 13615     1
   75 13280     2
   94 11911     1
   59 15302     5
   82 12486     4
   90 10857     8
   87 14719     4
   64 12350     4
   70 15447     3
   18 17330     4
   65 14607    10
   28 12970     7
   63 11331     8
   87 15056     3
   43 12174     9
   10 16437    10
   16 13771     2
    6 14200     8
   94 16017     6
   58 12492     2
   56 12088     1
   72 12180    10
    9 16385     9
    5 16822    10
   80 13372     8
   25 16420     9
   49 11253     9
   22 15844    10
   20 11093     6
   33 15314     2
   86 15207     5
   96 14163     7
    7 11018     4
   79 16574     5
   55 11889     1
   89 12959     7
   69 16886     3
   41 16063     4
   53 14765    10
   38 14757     6
   59 15816     7
   17 11796    10
   66 17182     2
   22 16603     5
