 350
   78  7394     6
   73  3501    10
   20 11292     5
   76  5918    10
   20 12948     7
   54  4470    10
    8  7516     6
   80  8168     5
    3  2503     7
   47  3223     9
   60  1719    10
    8  1346     7
   83  4862     8
   58 12442     9
   98 10049     6
   21 10190     7
   40  2269     2
   15  1502     9
   27  7365     7
   56 13055     3
   50  4701     5
   36  5652     2
   89  7296    10
   24 10327     6
    5   708     2
    1  2588     1
   69  2956     8
   52  4253     7
   86 10811     5
   46  4122     3
   63  3957     4
   64  4589    10
   19  7623     2
   82  1632     9
   39 10507    10
   38  6955     8
   36  6102     9
   47  4406     5
   18  1506     2
   38  8606     5
   94  7629     3
   77  3226     2
   46  9952     1
   76 12492     1
   35  2052    10
   43  6384     7
   96  9065     8
   74  4322     2
   58  7886     6
   23  2813     4
   30  3760     4
    7 12588    10
   58  8466     6
   19 11057     3
   31  9298     6
   63  9175     8
   20    28     3
   99 12254     3
   15 13428     4
    5 10840     8
   45  2760     5
   77  3768     8
   69  1812     8
   63 10383     7
   59  5401     6
    7 12319     7
    1  3721     4
   94 11503     4
   54  3108     1
   18  5228     6
   32  6493     9
   47 10738     4
   94  8454     7
   77  2828    10
   23  9614     5
   29 10506     7
   20  9213     6
   19  5062     2
    2  1212     8
   77  3483     1
   41  7876     6
   32  4973     1
   84  2454     1
   99  2726     1
   50  2413     4
   14 11753     6
   61 11901     8
   69  2442     7
   13 10391     8
   75 11712     1
   74 13282     4
   57 13151     3
   52  1864     8
   42  1478     1
   19  9918    10
   10  7265     4
   49   181     7
   20    22     3
    4  5152     8
    2  3290     8
   38  5250     9
   35 11645     7
   49   411     2
   32    88     5
   12   857     6
   71 10026     6
   60 10595     2
   32 10070     2
   89  1471     8
   61 11807     9
    9 13553     3
   29  9348     3
   93  3163    10
   92  2391     3
   27 12074     4
   43  5576     3
    5   527     8
   88 10358     2
   12  8019     9
   17 10919     6
   63  8454     2
   85  7685     2
   73 10453     9
   14 10318    10
   27  9163     2
   92  6754     8
   23  3967     4
   76  9344     9
   12  6777    10
   27  9120     2
   78 12634     7
   49 12028     9
   62  7148     8
   26 13046     8
   80 12116     4
   74  8005     3
   97  9455     4
   39  9094     5
    5  4458     5
   85 10927     1
  100  7285     3
   13  4395     7
   14  6659     4
   93 10448     2
    4  6786     9
   41  5116     7
   35  2408     4
    9  7313     6
   29  1858     8
   46 10428     3
   25  4616     1
   91 10313    10
   30  4496     4
   98  1453     9
    4  7015    10
   57    42     6
   90  8208     7
   27 10982     4
   32  9387     5
    2  1368     7
   54  6485     5
    9  8405     1
   50 13396     5
   15    17     2
   35  7835     9
   30 11896     8
   88  8022     5
   31  3674     2
   68  7374     2
   93 12481     9
   16   984     3
   68  1042     5
    5  3259     5
   30  7643     6
   60 11491     6
    9 10046     3
   71 12760     3
   94   283    10
   17  3743     9
   99  1002     1
   39 10711     2
   42  8359    10
   89 11315     1
   69  1590     6
   40  9812     9
   93  4713    10
   26  1633     2
   29  4403     5
   20  2079     3
   58 11021     7
   31  5772     1
   73  8564     7
   66  5810     7
   80  5551     5
   88  8582     9
    1    28     5
    9  3831     3
   76  2988     4
   31  3702     7
   77 11205     5
   68  1852     2
   47  4687     9
   45 12248     9
   72  5112     7
   76 12330     4
    4 10122     5
   81  1541     9
   46 11474     6
   98 10406     4
   97  5284     8
   45 12476     7
   36  7500     6
   39    27     7
   33 10175     7
    5  9091     2
   78  9839     5
   26  1271     7
   31 10724     4
    7   626     9
   46  3351     9
   88  8129    10
   37  6398    10
   18 11916     6
   54   322     6
   17 11949     5
    6  6881     5
   54   350     1
   25  2164     8
   81  9869     8
   85  4053     8
    2 13369     2
   48 11722    10
   32  8740     6
   46 12000    10
   20  3217     6
    7  7454     9
   49  8506     5
  100  4759     5
   53  5311     5
   47  5295     9
   97 10044     2
   97  4171     2
   83 12795     5
   35 10071     9
   30   729     8
   87  8270     6
   13  6294     3
   55  2001     4
   18  5378     9
   19  6920     2
    1  5352     3
    5 13507     8
   56 13318     2
   18  3651     9
   59   213     4
   72 11651     6
   24 10533     4
   12   564     5
   97   198     3
    4  6785     1
   97  4617     2
   98 13567     5
   52  4890    10
   28 13358     7
   44 11951     4
   71  8108     6
   35  7195     6
   93  6840     9
   71 12867    10
   87 12506     1
   39 12136     7
   67  9295     2
   84  3061     2
   21 11314     1
    1  5749    10
   14  3791    10
    8  5968     6
   13 12043     3
   69  5792     4
   25 11346     5
   32  5346     4
   69 11145     6
   30 11237     3
   87  5048     5
   87  1180     5
   88 11450     6
   59  3082     1
   10 11713     8
   99 12014     1
   55  3280     4
   14  4882     9
   96  3014     2
   53  3231     8
   65  9773     9
   23  2755     9
   96  1565     2
   36  4264     4
   57  9951     4
   88  8406    10
    6  3515     4
   44  8841     5
   27  6925     6
   73 12810     5
   28 11902     6
   47  4623     6
   74  4943     4
   41  2076     6
   54 10591     2
   87  3370     6
    9  7869     9
   79  8320     7
   18  8717    10
   77  5397     5
    8  5941     9
    5   148     5
   63  6578     9
   95  3774     4
   63  3230     5
   72  4674     7
   94  2171     5
   18  6510     9
   86  9557     5
   90  5186     6
   70  9741     6
   50  5713     3
   12  7942     4
   65 11306     7
   86  9978     7
   69  4277     8
   53  6096     7
   92 13493    10
   13 13118     2
   79 13021     2
   64 12687     4
   40 11403     8
   26  4027     8
   38  4014     8
   80 13480     3
   80  1002    10
   24  7384     3
   88  7733     1
   58  9323     6
   42  2484     2
   64 13130     6
   66  1647     4
   46  2632     7
   27  6092     4
   61  5421     8
    9  5862     2
   98 10766    10
