 350
   36 12543     5
   28 13879     5
   65 15865     1
   10 14345     6
   26 13712     4
   66 13514     8
   56 15894     1
   18 15045     1
   19 12837     3
   11 14550     7
   30 16088     9
   89 14575     2
   80 14475     9
   68 14479     7
   91 15584     6
   97 14610     1
   35 13043     1
   12 14349     7
    8 13373     2
   98 14808     2
   25 14197     1
   20 15728     2
    2 12625     5
   48 13170     2
   80 13112     6
   79 14406     6
   76 12538     1
   63 13267     4
   28 15228     4
   63 14387     3
   18 13137     3
   64 15238     8
   91 15732     8
   83 12885     4
   73 13466     4
   17 13328     1
   48 13865     1
   29 13244     5
   35 15840     1
   67 14169     4
   39 15261     1
   64 15811    10
   56 12627     5
   19 13619     9
   32 14174     7
   47 15678    10
   16 15696    10
   66 14684     7
   58 13910     6
   23 12952     2
   63 13375     8
   82 15574     7
   43 12564     4
   65 13466     3
   30 12627     8
   22 13142     9
   44 15339     8
    5 12631     9
   84 13876     2
   71 14451     1
   68 14484     2
    2 14479     5
   35 13572     9
   58 14100     9
   85 14830     8
    7 14504     2
   74 14894    10
   33 12579     8
   35 15215     6
    8 14617     1
   99 14214     1
   74 14359     7
   72 14312     1
   55 14308     5
   93 15445     6
    3 15953     7
    1 13869     5
    8 15024     5
   69 14520     4
   58 15246     1
   31 15443     7
   32 15362     1
   40 14703     7
   73 15473    10
   96 12712     3
   70 14796     5
   95 16082     8
   40 15517    10
   74 14894     4
   79 13842     9
   11 13851     1
   41 13262     5
   80 15787     4
   45 14890     9
   99 14829     4
   64 14501     1
   51 13278     1
   72 13606     4
   97 14547     8
   85 15959     7
   80 15690     4
   96 12644     9
   59 14201     3
   52 13886     5
   50 14419     4
   51 13530     9
   55 13722     1
   51 15754     8
   59 16021     4
   24 15709     4
    8 14884     9
   89 15347    10
   55 14954     5
   48 13470     5
   62 14704     9
   51 15132     8
   17 15733    10
   56 14670     6
   90 14533     8
   91 14510     3
   34 15978     5
  100 15850     9
   32 15239     8
   14 15649     8
   45 14623     8
   30 13951     1
   78 14033     9
   95 15367     8
    2 15024     5
   74 16047     6
   80 15210     5
   82 14597     8
   69 12575     5
   38 13295     8
   34 15950     3
   18 14460     8
   89 14291     6
   88 13555     4
   68 14098     5
   47 14195     9
   12 13147     8
   76 12865     3
   36 13426     8
   66 15568     2
   24 13801     8
   97 15597     7
   17 14583    10
   40 13417     7
   53 14150     3
    6 12999     7
   31 15394     9
   86 14011     8
    6 12733     6
   62 14517     6
  100 13544     5
   50 14823     3
   92 15934     7
   77 15044     3
   45 14073    10
   94 14842     1
   51 14974     9
   24 13167     4
   75 13323     9
   19 15015     3
   62 13928     2
    8 13156     1
   37 13358    10
   50 15686     7
   96 14178     4
    5 14922     5
   97 13764     6
    7 14792     1
   81 15254     8
   32 14657     4
   73 14243     3
    4 12938     5
   29 14137    10
   89 12710     3
   44 13822     2
   81 15754     2
   95 13175    10
   75 13099    10
   67 13649     9
    1 13375     5
   36 15083     6
   67 14659     4
   50 15664     7
   28 14901     3
   43 13586     7
   94 13621     7
   21 13626     4
   93 16027     6
   18 14254     1
   96 14415     2
   12 14925     8
   79 15648     2
    3 15038     3
   48 15750     8
   28 15217     8
   99 13100     7
   53 14556     3
   24 12865     3
    6 15358     8
   33 13693    10
   56 14989     6
   78 13485     1
   37 14098     5
   84 13009     6
   67 13661     3
   80 15386     6
   65 12647     8
   61 14303     2
   54 15952     6
   32 13762     7
   61 15144     7
   90 14918     2
   98 15888     1
   11 14691     3
   18 13702     4
   40 13357     7
    5 15778     9
   38 14795     7
   33 13267     2
   22 13916    10
   33 13094     9
   44 15659    10
  100 13447     1
   36 15598     2
   92 15292     8
   28 12548     9
   35 12581     9
   44 13731     1
   52 12880     2
   40 15406     7
   76 14890     1
    7 15335     8
   18 12774     7
   12 12871     5
   90 15810     3
   85 13902    10
   92 15724     1
   55 15924    10
   45 15671     2
   46 15559     6
   86 13569     7
    6 14699     8
   36 14361     7
   83 13340     7
   17 13274     1
   53 15530    10
   23 14164     3
   21 12935    10
   91 14208     7
   56 14898     5
   42 14318     9
   23 14768     6
   99 14440     5
   42 15231     9
   59 14250     7
   90 13615     3
   69 15246     8
   93 14298     5
   34 14813     3
   20 15592     9
   33 13587     1
    9 13586     3
   27 14810     6
   51 13828     8
   21 13924     8
   17 14504     9
   35 15197     7
   13 13532     8
   71 14311     9
   79 14752     9
   58 12974     3
   56 15347     5
   85 13334     6
   93 14802    10
   39 12570     1
    1 14074     6
   46 14215    10
   62 14201     4
   21 14476     5
   36 15889     6
   17 12982     9
   63 12677     4
   59 14541     2
   15 14888     4
    5 15375     3
   17 12674     8
    5 15970     6
   73 14504    10
   10 14439     3
   38 14666     9
   93 13980     8
   42 15492     4
   47 15719     2
   20 12674     4
   92 13204     2
   68 13527     9
   36 14644     2
   26 15867     8
   80 14525     6
    6 12839    10
    5 14502     7
   38 14965     9
   62 15653     4
   90 15303     2
   31 13651     9
    1 15690     5
   90 13260     8
   76 15332     8
   62 13774     9
   11 15203     3
   12 15105     4
   78 14222     7
   74 15346     6
   70 13529     5
   93 12994     1
   78 14605     8
   86 13670     3
   97 12847     6
   51 12992     8
   96 15575     6
   35 14979     5
   44 14439     5
   38 14951     9
   82 14581     6
   63 14579     9
   30 15622    10
   49 15574     4
   98 13107    10
   56 15372     8
   29 13983    10
    4 13413    10
   60 13758     5
   66 12832     9
   66 12949     4
   50 12944     6
   96 13949     7
   66 16105     9
   40 13671     4
   72 13164     5
   27 13762     7
   50 12757     7
   83 15735     9
    5 15451     4
   23 15570     2
   52 13147     4
   97 15911     4
