64 99 7 2

0 2 0
0 1 0
1 8 0
1 7 0
2 4 0
2 3 0
3 6 0
3 16 0
4 5 0
4 15 0
5 14 0
5 13 0
6 12 0
6 11 0
7 10 0
7 53 0
8 9 0
8 52 0
9 24 0
9 45 0
10 23 0
10 44 0
11 21 0
11 43 0
12 18 0
12 28 0
13 22 0
13 42 0
14 17 0
14 20 0
15 25 0
15 57 0
16 26 0
16 56 0
17 55 0
18 54 0
19 63 0
20 27 0
20 63 0
21 32 0
21 35 0
22 31 0
22 36 0
23 30 0
23 33 0
24 34 0
25 40 0
25 36 0
26 41 0
26 35 0
27 58 0
28 60 0
29 63 0
30 39 0
30 63 0
31 38 0
31 63 0
32 37 0
32 63 0
33 58 0
33 63 0
34 59 0
34 63 0
35 61 0
35 63 0
36 62 0
36 63 0
37 63 0
38 63 0
39 63 0
40 51 0
40 63 0
41 50 0
41 63 0
42 49 0
42 63 0
43 48 0
43 63 0
44 47 0
44 63 0
45 46 0
45 63 0
46 63 0
47 63 0
48 63 0
49 63 0
50 63 0
51 63 0
52 63 0
53 63 0
54 63 0
55 63 0
56 63 0
57 63 0
58 63 0
59 63 0
60 63 9
61 63 36
62 63 18

1 1 
2 3 5 
6 7 9 40 42 44 45 
6 11 13 15 17 47 49 
12 19 21 23 25 27 29 31 33 60 62 64 66 
13 34 35 50 51 67 68 69 82 83 84 85 86 87 
23 36 38 52 54 56 58 71 73 75 77 79 81 88 89 90 91 92 93 94 95 96 97 98 

0 0
1 41
1 0
2 2
2 0
3 0
3 2
3 43
3 41
4 41
4 43
4 48
4 2
4 46
4 0
4 63
4 65
5 0
5 2
6 0
6 25
2 48
2 46
2 43
2 41
3 63
3 65
5 25
5 27
6 41
6 43
6 46
6 48
4 106
4 104
4 111
4 109
5 48
5 46
5 43
6 63
6 65
6 71
6 73
6 68
6 66
5 66
5 68
5 73
5 71
5 65
5 63
6 87
6 89
6 83
6 81
6 90
6 88
6 106
6 104
6 108
6 111
6 109
99 99
