83 128 7 2

0 1 0
0 3 0
1 2 0
1 13 0
2 4 0
2 8 0
3 7 0
3 19 55
4 6 0
4 5 0
5 10 0
5 47 0
6 9 0
6 16 0
7 14 0
7 28 12
8 11 0
8 21 0
9 48 0
10 25 0
10 18 0
11 12 0
11 18 52
12 15 0
12 22 0
13 17 0
13 22 0
14 20 0
14 22 12
15 40 0
16 39 0
17 46 17
18 33 0
18 35 134
19 24 0
19 36 134
20 30 0
20 55 12
21 29 0
21 62 378
22 37 0
22 70 24
23 49 0
24 27 0
24 50 380
25 26 0
25 49 6
26 32 0
26 54 0
27 42 0
27 53 402
28 31 0
28 57 480
29 64 190
30 77 0
31 76 275
32 75 0
33 38 0
33 52 402
34 51 0
35 61 0
35 82 216
36 45 0
36 82 216
37 60 0
37 82 147
38 43 0
38 82 134
39 41 0
39 82 84
40 59 0
40 82 71
41 82 0
42 74 210
43 82 210
44 82 0
45 82 620
46 82 35
47 82 0
48 73 0
49 82 0
50 58 0
50 71 76
51 82 0
52 82 0
52 82 89
53 67 0
53 82 89
54 56 0
54 72 0
55 69 0
55 79 275
56 68 0
56 82 0
57 66 0
57 82 665
58 65 0
58 82 535
59 80 0
60 78 275
61 82 620
62 63 0
62 82 580
63 82 208
64 82 222
65 82 199
66 82 225
67 82 212
68 82 84
69 82 147
70 82 166
71 82 0
71 82 218
72 82 103
73 82 109
74 82 0
74 82 226
75 82 98
76 82 239
77 81 161
78 82 0
78 82 116
79 82 0
79 82 116
80 82 0
80 82 40
81 82 0
81 82 120

0 
27 1 22 31 33 35 46 61 63 65 67 69 71 103 104 105 106 107 108 109 110 112 113 114 116 117 118 119 
3 3 18 24 
6 5 7 20 26 42 44 
14 9 29 30 41 80 82 83 85 87 89 121 123 125 127 
12 11 13 15 17 28 37 39 48 50 52 58 59 
20 53 54 55 56 72 73 74 75 76 77 78 79 91 93 95 97 98 99 100 102 

1 0
2 0
3 0
3 82
4 0
5 19
5 0
5 82
5 65
2 0
3 19
1 65
2 65
3 30
5 82
4 65
4 78
1 30
1 147
1 147
5 82
5 143
4 160
3 30
3 147
1 19
5 19
5 147
5 160
6 143
6 82
6 160
6 19
5 147
5 30
1 229
1 229
1 160
1 147
1 97
1 84
6 97
6 147
6 147
6 30
6 229
6 112
6 97
6 30
4 101
4 212
4 108
4 225
4 225
4 97
6 160
6 97
6 238
6 212
6 84
6 160
6 229
6 221
1 221
1 235
1 212
1 238
1 225
1 97
1 160
1 179
1 231
1 116
1 122
1 239
1 111
1 252
1 174
4 252
4 252
4 176
4 256
99 99
