 400
   54 18948    10
   58 16988     5
   79 12157     2
   33 16443     1
   52 15831     6
   88 14470     1
   36 16091     5
   63 17749     5
   43 18932     6
   42 13066     3
   95 16710     7
   73 16177     4
   26 14208     9
   48 13759     9
   21 15782     2
   17 12675     4
   32 16209     4
   96 15705     5
   21 13805     7
   39 16998     3
   85 17707     3
   60 18150    10
   39 17295     2
   72 13520     4
   71 13183     5
   14 12316     9
   97 14312     9
   76 12341     7
    9 17835     5
    7 17174     6
   61 14903     1
   62 16980     5
   65 14359    10
   40 15180     2
   95 13619     6
   16 18309     5
   28 17769     2
   31 17830    10
   78 16255    10
   71 16898     8
   72 19016     2
   73 13161     6
   43 13271     1
   97 13420     1
   20 15039     4
   63 17173     3
   14 14214     4
   52 19368     8
   58 13075     7
   34 16139     1
   90 16562     1
   43 18901     9
   94 14486     1
   28 14054     3
   14 12618     3
   64 15789     5
   42 14490     1
   11 15050     2
   39 16249     2
   50 12521     6
   17 12420     7
  100 19272     2
   12 17621    10
   82 14899     7
   40 14648     4
    7 19359     5
   98 13405     2
   67 12613     6
   37 17386     5
   76 17779     1
   37 17630     3
    9 16598     7
   48 19060     6
   79 19021     3
    6 18137     7
   68 14296    10
   42 16390     6
   20 12548     1
   19 13860     8
   99 17584     2
   54 16806     2
    9 18542     9
   42 16682     1
   47 19412     2
   36 12793     2
   56 17419     4
   11 15397     7
   78 15402     2
   66 12665     5
   50 19765     8
   28 16043     8
   83 13205     2
   50 19234    10
   40 13860     8
   64 16224     8
   89 14078     3
   46 13416     3
   61 17748     9
   55 14811     8
   83 18921     7
   36 15724    10
   92 12638    10
   92 15715     4
   83 14980     6
   70 19778     3
   98 14049     1
   51 17396     5
   11 16365     8
   17 14716     2
   69 19376     3
   10 14146    10
   70 19642     4
   77 18114     2
   52 18948     1
   16 19250     6
   13 19027     3
    7 16564     4
   27 14843     2
   91 14625     5
   72 17349     9
   76 14805    10
   18 18787     2
   54 18673    10
   25 14235     9
   58 12843     9
   18 15094     7
   13 16433     2
    4 14379     1
   78 13038     6
   68 19364     9
   86 13496     8
   13 16881     5
   59 12198     9
   78 17331     2
   96 12058    10
   29 12173     2
   75 19499     2
   47 17573     5
   40 16658     9
   91 14411     4
   15 17145     8
   50 18923     8
   60 14250     7
   92 15456     9
    1 18068     9
   76 13696     2
    5 14679     1
    7 14828     2
    2 16659     4
   96 17423     5
   79 12373    10
   78 19583     3
   14 16407     6
   33 19166    10
    3 14015     2
   71 17370     5
   50 14456     7
   16 18568     4
   74 11945     5
   28 15613     2
   83 18128     3
   60 13560     2
   40 12691     7
   42 18446     1
   37 19010     3
   36 12868     6
   70 18738     2
   11 18706     5
   83 18561     1
    9 15592     1
    2 13313     9
   98 15902     8
   58 14712     9
   61 15683     5
   89 19477     7
   59 12976     7
   37 17498     7
   94 14353     7
   65 15923     9
   39 14353     1
   89 11972     2
   44 16416     8
   16 14133     3
    2 16499     8
   76 15778     8
   18 16267     5
   72 14065     2
   26 18354     4
   33 15031     8
   46 14129     7
   53 14164     6
   16 13356    10
    5 15808     9
   93 14974     2
   57 11998     1
   41 15015     2
   29 15962     8
   27 18855     3
   52 13917     6
   11 14719     8
   35 14644     3
   53 15350     5
    8 18741     6
   93 17476     1
   14 19152     9
   97 18415     2
   51 18571     8
   50 16846     6
   90 12964     9
   16 14691     6
   88 19319     6
   79 13056     1
   59 19227     4
    4 13648     9
   80 17674     8
   35 15202     1
   22 18035     4
   52 11935    10
   60 13752     4
   55 13262     2
   98 14183     7
   12 16036     9
   71 14737     2
    2 18111     5
    5 19129     1
   27 14855     2
   43 13322     6
   33 15288     8
   53 13907     5
   94 15359     2
   43 18126     6
   88 16670     7
   47 18828     6
   50 17063     2
   81 14342     8
   60 18176     5
   46 15675     4
   31 13110     5
   10 15219     1
   36 16758     3
   47 15921    10
   98 14735     6
   14 17933     3
    6 15345     4
    1 16502     5
   94 15803     1
   40 18666     4
   23 14733     8
   46 15858     1
  100 12615     8
   77 16115     9
   43 18160     7
   12 16770     7
   47 18972    10
   45 16468     2
   16 16096     7
   74 14023     2
   87 17909     7
   48 19503     5
   27 16049     6
   81 13464     9
   90 17826     1
   15 12916     2
   27 12488     5
   40 15086     3
   95 15378    10
   86 18784    10
   86 18880     6
   26 16608     4
   96 14200    10
   21 15834     9
   72 12726     4
   93 17054     6
   35 13964     2
   78 16190     7
   94 13753    10
   29 17887     2
   17 15053     1
   16 16606     7
   74 13941     3
   16 15788     8
   93 12918     6
   17 12298     9
   27 12755     4
   40 12087     5
   61 16885    10
   43 16970     1
   13 14229     7
   48 14990     7
   90 16670     6
   40 18398     2
   28 16574     6
   80 14692     6
   54 19434     4
   54 17182    10
   19 17898     8
   48 15008     3
   40 16163     9
    4 16974     4
   74 19736     7
   35 18482     9
   25 13005     2
   46 12658     1
   28 15733     4
   60 15088     3
   23 16968     7
   22 17605     4
   88 13171     5
