 400
   31  6454     5
   71  4238     4
   30  3770     6
    9  6709     5
   33   521     9
    2  1182     9
   85 10986    10
   36 10829     7
   97  2981     6
   48  3534    10
   20  3005     9
    1  8145     3
   59  4295     4
    4  8730     4
   98  9678    10
   50  4254     2
   42  4138     3
   20  1359     5
   21  5938     1
   75  4670     5
   22  9179     4
   57   657     1
   67  9733     2
   14  5574     9
   25  6397     6
   80  8271     7
   98  7467     7
   14 10084    10
   41  7213     1
   99 10480     7
   83  9381     1
   71  2316     5
   69  3366    10
   12  1800     6
   79  9025     9
    2  3888     9
   13  2982     5
   64  8660     9
   37  3365     6
   10  5963    10
   11   842     8
   57  6371     4
   10  2756     3
   69  5137     2
   60  3750     7
    8  1082     2
   18  9391     3
    2  7889     9
   28  2442     7
   39  3977     4
   76  1207     4
   49   270    10
   95  4634     4
   42 10941     6
   63  5844     9
   20 11032    10
   22  7860     2
   61  1960     5
   34  9765     9
   62  3722     3
   59  1088     2
   16  7795    10
   33  6038     7
   28  4455     1
   27  9595     5
   12  3711     6
   29  8343    10
   40  1225     9
   75  1020     5
   66   357     6
   49  7189     9
   86  1862     2
   22  6729     9
   59  9946     1
   54  6999     3
   81 10479     6
   67 11028     3
   72  5039     6
   82  7017     4
   94  2119    10
   10  9017     9
   57  8224     8
   43  2389     9
    5  2300     3
   99  7814     3
    6  8233     8
   25  1981     3
   20  4323     5
   66 10194     3
   58   394     2
   82  8045     7
   24 11282     4
   73  8190     1
   14  2732     4
   52  4386     5
  100  6433     6
   26  6444     9
   80  1377     5
   39  7659     4
    1  7464     3
   46  1734    10
   87  3497     3
   86  9326     5
   67  8463     8
   46  2091     4
   40  4973     8
   48  7591     4
   12  1768     6
   11 10013     3
   30  3256     8
    6  3887     6
   21  7678     2
   86   129     5
   48  6277     5
   26  9978     4
   85  7944     7
   53  3158     2
   50   607     7
    4   915     2
   19  2001     4
    8  1002     8
   86  8961     8
   42  1931     8
   80  9193     8
   99   341     1
   94  6317     2
   79  4275     3
   25  6785    10
   74  7695     7
   18   582     7
   25  2897     3
   19  9430     6
    5  4080    10
   10   872     7
   86  6542     4
   50  6172     3
   50  5846     5
   33  2781     7
   62  7940     9
   61  4507     7
   62  6038     4
   67   476     4
   82   833     9
   48  6168     9
   14  6753     9
    7 10812     2
   32  2760     6
   67  9912    10
   57    68     9
   36  3676     7
   85   561     4
   65  1071     6
   21  1285     5
   27  2493     2
   44 10264     4
   20  1626     5
   20  8811     3
   23  3187     7
   44  8411     5
   93  5154     9
   40  3770     4
   68 11309     7
   12  3232     5
   44  7850     3
   78   829     4
   97  9774     8
   94  2670     6
   27  6675     8
   29  1204     5
   55 10611     5
   87 11182     5
   91  7242     8
   22 11087     9
   69   664     3
   39  2059     7
   35  6489     7
   76   125     5
   70  4819     2
    2  5049     7
   32   194     3
    6  8495     8
   86  5611    10
   96  1265     9
   26  9780     2
   13  8104     1
   40   177     2
   46    55     7
   33  5563     4
   63  3365     8
   89  8466     1
   25 10717     3
    2  7135     1
   57  8424     8
   36  2598     8
   46  3634     4
   35  9253     1
   33  1020     5
   40  6305     9
   62  4577     9
   61  2225    10
   95  5564     3
   49  4407     4
   52  9467     8
   16  5300     2
   17  5072     6
   90   175     4
   51   437     8
   92  5198     1
   60  4994     5
   52  5487     4
