 400
   87  5727     1
   61  1877     4
   96  6562     3
   30  1398    10
    1  3939     4
    3  6105     3
   50  7208     5
   66  3854     3
   37  2948     1
    8  6042    10
   87    16     2
   50  4979     6
   31  7620     7
   14  1238     5
   54  2276     9
   38  5719     2
   68  5243     7
   68  6618     1
   16   740     3
   16  6048     7
   95  3804     3
   93  1004     8
   11  6403     8
    9  3554     1
   81  4228     5
   24  5675     1
   20  7211    10
   12   796     4
   85  1705     7
   29   366     4
   24  7774     9
   72  7433     8
   89  2243     8
   20  6506     1
    2  1000     7
   90  6183     1
   22  4780     4
   52   378     2
   55  2207     3
   59  7728     4
   59  6420     2
   42  2223     5
    9  4876    10
   90  6210     8
   55  3461     9
   63  7153     9
   27  4099     9
   23   873     6
   30  5941    10
   43  4840     2
   39  6922     3
   25  1914     3
   35  5844    10
   50  5494     1
   33  5469     3
   16  2242     5
   73  3339     1
   53  4849     3
   27  3038     9
   58  5044     7
   81  5216     6
   51  2982     7
   30  4646     5
   69  7460     3
   70  1657     8
   32  5647     2
   59  5812     4
   92  6438     1
   83  6025     4
   13   188     7
   51  6336     4
   42  4615     5
   55  2412     1
   59  3382     4
   31  2995     2
   10  5873    10
   21  2704     2
   58  7094     1
   32  6747     6
   51   814     1
    1  4104     3
   70  5839     9
   76  2729     3
   35  2118     2
   19  3503     9
    9   367     6
   50  4360     7
   92  6842     9
   62  5217     8
   77  7399     5
   50  4055     6
   42  2602     4
   27  2551     1
   79   871    10
   11  2232     7
   97  4208     8
   10  6518     2
   70   213     1
   88  2815     8
   92  4713     5
   82   402     7
   38  1320     2
   34  1497     9
   37  2814     8
   97  4702     5
   64  4492     1
   46   857     8
   17  7407     7
   22  3756     2
   77  7605     3
   68   391     8
   22    29     4
   47  5613     1
   44  3120     1
   57  2148     6
   66  1285    10
   52  3488     6
    6  6509     2
   57   296     8
   14   875     4
   83  6077     6
    6  4352     3
   56  3478     8
    9   797     7
   85  5224     3
   67  5710     5
    5  5006     4
   94  3911     4
   36  5923     5
   93  7822     2
   86   793     9
   18  6326     2
   30  1312     3
   19  2291     8
   54  1309     9
   26  6014     8
   83  6783     8
   99  2166     7
   43  5591     5
    5  2709     9
   75  1941    10
   11  5982     2
   26  2739     3
   22  7554     1
   54  1272     3
   82  4887     9
   87  1009    10
    6  4761     9
   88  3565    10
   44  1306     7
   20  5636     2
   71  1812     6
   49  5659    10
   75  1284    10
   79  2610     2
   33  3052     2
   41  6994     4
   84  7617     6
   27  6963     6
   76  5087     9
   77  7608     7
   12  7757     5
   93  3582    10
    7  1089    10
   31  2217     2
   46  4892     9
   33  7104     8
   14  1170    10
   44  7059     5
   75  4864     2
   18  3879     9
   19  1169     4
   86  3015     4
   43  6619     1
   41   893     4
   40  4288     6
   25  3675     9
   27  1902     3
   45  1218     4
   13  7241     9
   70  3209    10
   64  6855     6
   83  1223     4
   19  1037     9
   39   308     6
   62  3833     6
   52  4090     1
   79  7302    10
   46  3619     1
   78  3222     7
   55  4559     8
   22  3397     7
   90  3149     1
   47   310     7
   28  4486     7
   21  5367     3
   93  5203     5
   60  3759     4
   34  6537     2
   37  4431    10
   35   793     6
   51  2586    10
   56  5601     4
   21  3809    10
   94  1374    10
   96  6494     7
   60   266     6
   19  5050     9
   23   566    10
    5  1484    10
   32  4460     8
   92  3775     9
   69   508     6
   15  5683     1
   11  4813     8
    7   817     1
   77  1686     7
   62  1072     8
   85   288    10
   22  5306     7
   40  4295     5
   39  4847     8
   44   872     4
   30  7444     5
   86  5158     4
   72  5359    10
   51  4981     7
   78  2530     9
   32  1287     4
   84  3688     8
   14  6962     9
   67  2081    10
   35  6274     8
   70  4732     2
   87  5890    10
   29  7649     7
   65  3395     9
   47  6156     5
   47  4868     6
   87  3961     8
   51  7641     4
   79  1498     3
   79  7737     7
   19   319    10
   93  7182     4
   89  4720     4
   25  1136     1
   69  1037    10
   51  5792     2
   10  1425    10
   91  6344     6
   91  2257     6
   49  6272     7
   35  7216    10
   20  1871     1
   34  3600     1
    7  4744     9
   70  6852     8
   12  6131    10
   38  6032     3
   54  2709     6
   26  5262     8
