 450
   28  8006     1
   76  8905     1
    3 10161     7
   91 10898     6
   19 10230     4
   17 10747     8
   49  9955     3
   84  7376     9
   34  7411     1
   72  7567     1
   58 11520     7
   54 10272     8
    6 11038    10
   30  9236     5
   17  9429     1
   87  9696     5
   60  7960     7
   48 10479     9
   86  9451     9
   54  8013     2
   35  7765     4
   44  9942     2
   95 10146     6
   79 10659     1
   74  7301     5
   27  8421     2
   66  8950    10
   30  7464     9
   35  9807     6
    2  7754     1
   75  8410     3
   63 10846     7
   77  9693     2
   77 11604    10
   53 10132     2
   96  8310     5
   93 10739     7
    1  8474     5
   79  8719     4
   27 11183     7
   73  9074     5
   37  8627     1
   80  9843     5
   78  8499     5
   66 10897     5
   96  7659     5
   65 11229     9
   26  7244     2
   44 11171     3
   51  9067     8
   79  8291     3
   78  7324     7
   95  7397     9
   74 11470     8
   57 11016     8
   68  7732     4
  100  8278    10
   23  8354     7
   97  8230     2
   34 11118     6
   24  9142     8
   71  9673     4
   96 10352     2
    1  7222    10
   48  9665     3
   48  8871     4
   96  8565     4
   41  8791    10
   49 10378     8
   75 10318     7
   67  8361     6
   21  7840     3
   11  7333     7
   46 11237    10
   99  9373     7
   77 11263     2
   42  7284     4
   64  8989     6
    2 11541     3
   85 11489     7
   15 11090     3
   80  8219     5
   62  7200     3
    9 11521     2
   53  8077     3
   18 11250     1
   77  7640     5
   53  9389     3
   40  7992     7
   73  8903     6
   86  8895     8
   64 10167     5
   44 11610    10
   82  7634     9
   64 10423     4
   92  9662     3
   30  9538     3
   60  7376     8
   32 11486     2
   79  8304    10
   34 10728     5
   98  8234     8
   99  9177     2
   45 11094     2
   44  7859     8
   98 11583     9
   21 10745     3
   86  8177     2
   62  8959     4
   22 10674     6
   70  8053     8
   77  8437     7
    2  7281    10
   32  8287     1
   86  8345     8
   55  8391     3
   50  7924     1
   62  9018     2
    7 10813     5
   90  8950     8
   35 10955     8
   93  8095     2
   53  7505     2
   78 10952     7
   74  8762     1
   16 10961     6
   70  9002    10
    4 11334     3
   76 11371     3
    1  8875     1
   82  8025     2
    9 10486     8
   99 10143     8
   81 10235     4
   54  9968     9
   43 11035     5
   79 10206     2
   75  9101     1
   28  7599     6
   41  7553     6
   97  8162     6
   98  8686     4
   17  9023     2
   98  8476     6
   30 10006     4
    2 10401     9
   53  9901     9
   79 10964     5
   63  7807     1
   60  9101     4
   68  8301     2
   98  7150     8
   52 10230     6
   21  8839     4
   76 11136     5
   26  7380     6
   37  8188     9
   45  8525     5
   29  7101     8
   12  7946     2
   45 10434     5
   11  8159    10
   21 11466    10
   44  8964     3
   91 11428     4
   74  9821     8
   86  8387     8
   70 10022     5
   48  7309     9
   14  9020     3
   10 10608    10
   45  8505     5
   11 10739     7
   26  8019     2
   42 10015     1
   40  9132     1
   28 11454    10
   95  8303     9
   19  8483     5
   91  7649     1
   54 10438     3
   87  9818     7
   88  7833     9
    6  9055     8
    7  7044    10
   63  7357     4
   31  9468     3
   43  8266     9
    7  8916     8
   60  9603     1
   55  9246     1
   52  7737     2
   71 10796     1
   75  9099    10
   95  9734     4
   62 10611     4
   49  7308     7
   81 11155     1
   31  9021     9
   97  7651     6
   94  8562     4
   40  8017     9
   41  9189     1
    5  7689     1
   65  9069    10
   83  7591     1
   44  9855     1
   92  8911    10
   77  8928    10
   62 11371     6
   82  9593    10
   31  7753     2
   48  9577     2
   70 10460     8
   37  9842     9
   55  9655     2
   32 10850     1
   68  7698     2
   98 10954    10
   39  8153     8
   28 10334     2
   52  8587     1
   91  8923    10
   98  9517     3
   27 10720    10
   86  7045     4
   59  8516     6
   75 11061     7
   66 11233     4
   89 10570     5
   71  7099     2
   59  8182     8
   29  6974     3
   11  9322     2
   63  8905     8
   94  9077     3
   94  9947     3
    7  7147     9
   86 11021     2
   70  7262     2
   69 11552     4
   68  9002     2
    1  8049     4
   17  9516     5
   37  7849    10
   37 10924     2
   71  7558     6
   69  7086    10
    4  7009     4
   68 11546     6
    8  8272     8
   31 10377     5
   20  8521     6
   98 10229     7
   29  8281     8
   46  7628     5
   83 10307     1
   87  9831     3
   20  7077     2
   48  9928     4
   76  8788     8
   91  7210     4
    7 11144     2
    5  8796    10
    2  9565     6
   70  8436    10
   98 10907     3
   95  7899     8
   77  8616     8
   83 10315     5
   65  8195    10
   45  8555     2
   50  7705     6
   66  9277     3
   61 11105     7
   87  8587     5
    2  8588     5
   32  7050     2
   55  8707     5
    6  8631     8
  100  6984     8
   63 10013     2
   37  7396     3
   20  8538     3
   60  8629     9
   65  8711    10
   65  9200     8
   42  7324     9
   52 11575     3
   85  9311    10
   90 10285     3
   28  8751    10
   75  9554     3
   96  9816     5
   32 10580    10
   77  7507     8
   66 11285     5
   29  9875     3
   71  8440     5
   42  8289     3
   12  8577     7
   36  9668     5
   87  9877     4
   62  9315     2
    1  7332     8
   48  9369    10
   48 10936     7
    2  8954     2
   79  9453     2
    3  8030     1
    8 10619    10
   79  9470     9
   65 11076     3
   44 11048     2
   98 11042     2
   25  8093     2
    9  8146     2
   63  8630    10
   66  8450     1
   60  8109     5
   47 10974     9
   56  7123     4
   87  9893     4
   22  8916     1
   52  9972     8
   18  8861     4
   98  9457     9
   17  9645     3
   47  7123     6
   69 10930     4
   59 10967     5
   58  8734     2
    4  8986     8
   45  9232     8
   19 11083     4
    4  9351     5
   92  6989     8
   67 10406    10
    6 11339     7
   71  9475     9
   70 11470     1
   14 10345     6
   50  7333     8
   34 10934     3
   57  9781     8
   47 11409    10
   58  7414     5
   66 10961    10
   10  8426    10
