 450
   90 18768     6
    9 17162     4
   95 19168     7
   58 17093     5
    2 19988     4
   16 18537     1
   47 17194     6
   87 19554     4
   32 20213     2
   75 18392     9
   90 16892     7
   63 19101     8
   13 17865     8
   36 16331     2
   87 18420     7
    8 18280     5
   88 16718     4
   97 18244     3
   10 19384     2
   92 19748     6
   10 19078     9
   77 17039    10
   11 17620     6
   13 18996     7
   48 16427     6
   55 19542     7
   28 19388     3
   91 20383     9
   66 18385     5
   42 20389     4
   32 18612     9
   55 16723     1
   50 17120     8
   26 17350     5
   12 17926     5
   51 16678     1
   41 19997     5
   59 19230     1
   38 20343     5
   73 19780     7
   33 17192    10
   27 16804     1
   36 18450     4
   46 19167     7
   62 17246     2
   22 16440     1
   54 17016     1
   50 18074     6
   19 18794     4
   63 15969     3
   41 17392     2
   29 17441     2
   40 17119     2
   52 19122     7
   41 16007     9
   87 17657     8
    7 18234     3
   68 19505     2
   78 17609     6
   72 16189     8
   10 19464     5
    9 20332     5
   27 17022     9
   59 16154     2
   35 17251     9
   38 19059     4
   10 16942     3
   76 16817     4
   97 17859     4
   47 16854     7
   48 16166    10
   30 19161     3
   74 17769     8
   83 18727     4
   75 17898    10
   36 19126    10
    5 19277     4
   28 19024    10
   85 16769     5
   23 17641     7
   91 19104     3
   26 18272     7
   51 19193     9
   30 20334     5
   77 16963     4
   92 19311     8
   17 17560     2
   83 19307     6
   60 18386     9
   94 19280     8
   55 19607     4
   69 17419     4
    3 19181     2
   81 16198     3
   27 17683     6
   37 16001     1
   18 19368     6
   36 18736     8
   12 16929     4
   15 16796     9
   83 19701     5
   60 17206     4
   44 20068     2
   56 17040     3
   43 20043     7
   19 17535     1
   91 20276     2
   47 18890     1
   47 16129     1
   75 16615     7
   70 16100     8
   37 19344     3
  100 18997     3
   21 19403     6
   67 19247     7
   77 20071     6
   12 18283     4
   84 16377     9
   60 18948     2
   71 16239     2
   78 19768     7
   14 18124     6
   39 17768     6
   80 18518     9
   94 18433     8
   66 19562     1
   17 18630    10
   12 17370     3
    2 17868     9
   28 19670     4
   26 18277     1
   84 17138     3
   88 16445     7
   70 17914     3
   39 18289     6
   30 16058     3
   88 19560     3
   30 18134     7
   77 19058     4
   34 19799     4
    5 18860     3
   47 19268     1
   71 18712     6
    5 17427     5
   67 18241     6
   37 17529     3
   81 17067    10
   79 16094    10
   21 18017     2
   40 20125     2
   50 16443     2
   98 17354     9
   53 17819     7
   89 18322     7
   77 19982     8
   46 20362     4
   54 17453     7
   93 18182     7
   57 17302     6
   55 19431     5
   21 17421    10
   83 19689     7
   39 16139     8
    9 17976     6
   52 17173     9
   78 18538     3
   39 18144     9
   39 16302     2
    7 16242     9
   15 16772     3
   73 20212     5
   11 19212     2
   61 20150     3
   43 18494     1
   15 16208     7
   28 17961     9
   79 20133     4
   95 17385     7
    6 18165     8
  100 17720     6
   35 17080     8
   55 18719     9
   97 19184     4
   87 19010     4
   43 16610     5
   73 18736     1
   33 18941     7
   97 18173     1
   66 16487     8
   90 20354     3
   52 17174     6
   87 18018     7
   72 19613    10
   90 17423     4
   96 20105     3
   24 16356     9
   67 20072     6
   34 17819     2
   63 16769     1
   74 20424     5
   48 18701     4
   35 16550     6
   84 19206     7
    9 18421     7
   77 19154     6
   98 19524     3
   36 15951     5
   56 18857    10
   93 16479     9
   41 18227     2
   55 16146     5
   27 17670     6
   96 16515    10
   51 19441     9
   14 16249    10
   39 17235     5
   24 17746    10
   46 19301     7
   35 19519     6
   90 18344     7
   35 19225     9
   87 16262     1
   77 15932     4
    7 18407     9
   77 17796     4
   72 20148     7
   31 18874     7
   43 17438    10
    5 17536     9
   93 19753     7
   16 17431     5
   53 20348     3
   27 20413     2
  100 16206     1
   61 18338     9
    4 19137     8
   98 19841     3
   96 18400     3
   60 17564     8
   90 15890     2
   37 16196     5
   14 17821     2
   17 17670     7
   33 16822     5
   65 16831     1
   31 18030     7
   71 18167     9
   89 18688    10
   76 16901     3
    6 17255     5
   79 16602     7
   11 20236     2
   92 17628     5
   56 16644     1
   18 18213    10
   69 19535     9
   27 16362     7
   48 16656     6
   11 16542     9
