 450
   60 18325     3
   52 16160    10
   44 18677     4
   34 18601     4
   75 18587     1
   69 18365     2
   75 15897    10
    7 17950     8
   50 19282     5
   80 19449    10
   87 19499     9
    1 16147     1
   12 18026     4
   94 19126    10
   94 16502     4
   36 16651     2
   76 20080     4
   17 18911    10
   24 18819     2
   68 17571     4
   46 19273     1
   49 19947     6
   83 18500     1
   81 19774     7
   73 19240     9
   41 16736     1
   12 16163    10
   45 17584     4
   72 15741     5
    7 19725     5
   68 19198     2
   31 18419     7
   59 15765     5
   11 17756     6
   65 16901     1
   34 18704     5
   80 16001     7
   39 17150    10
   40 16534     3
   29 19635     2
   19 16480     9
   26 15914     1
   29 15663     2
   30 18859     3
   19 19392    10
   22 16517     5
   65 19862     5
   95 19352     4
   39 19780     4
   88 18561     6
   62 16804     7
   84 18934     5
   37 18389     2
   45 19657     7
   65 18589     1
    9 17509    10
   85 16273     8
   76 19105     1
   53 19446     4
   57 16367     2
   83 18710     5
   20 18525     6
   88 19138     9
   42 18827     9
   31 16161     1
   52 15919     9
   75 17412     4
   10 16515     8
   91 17422     9
   15 18299     7
   38 16031     9
    9 18254     7
   40 18565     7
   67 16046    10
   39 16993    10
   59 17837     7
   88 16916     5
    4 16736     4
   53 17070    10
   26 16576     9
   92 19649    10
   15 18227     7
   10 19863     3
   28 17919     1
   60 17764     4
   75 18332     4
   36 19781     1
   45 18389     1
   51 17317     4
   89 19108     4
    1 19109     3
   34 15907     9
    9 17513     9
   88 18127     1
   75 19087     8
   39 18026    10
   40 18399    10
   50 16379     2
   49 18894     7
   30 15701     8
   64 19030     8
   86 19277     6
   39 18308     5
    4 17476     4
   52 19675     6
   78 19654     4
   63 19665    10
   40 16471    10
   81 16270     8
   15 16616    10
   66 17400     8
   73 15800     7
   30 19195     6
   75 17143     1
  100 18071     8
   90 16839     9
   50 19827     4
   36 17733     8
   34 19581    10
  100 17024     8
   24 16721     1
   34 18571     2
   33 17284     6
   33 18586    10
   22 16578     3
    8 16251     4
   72 16493    10
   61 19330     2
   57 16983     5
   20 19739     6
   91 19384    10
   21 15894     2
    5 18896     1
   30 17573     4
   24 17722     6
   57 18452     7
    7 17107     8
   86 17268     6
   96 19275     6
   88 17730     6
    1 18236     5
   61 16556     4
   61 17882     2
   31 17312    10
   36 18051     5
   60 15834    10
   20 18504     9
   85 17759     8
   96 17920     7
   53 17965     8
   84 19136     6
   19 18993     8
   87 16416    10
   17 16300     1
   52 17460     8
    9 17347     2
   24 16903     4
   23 18306     7
   70 16558     3
   80 18239     9
   42 17925     3
   60 15822     3
    1 18485     1
   47 16702     4
   90 17747     7
   24 16087     6
    3 19506    10
   97 19207     4
   10 17707     1
   99 18662     6
   84 16817     9
   11 15824     5
   59 19570     9
   45 19052     1
   41 17488     5
   94 17502     4
    4 19239     1
   61 15872     3
   79 19613     2
   99 17039     7
   14 18190     1
   62 18629     7
   18 15912     5
    1 18959    10
   78 19281     8
   69 17725     2
    9 16186     1
    1 16065     1
   92 15911     9
   78 17097     4
   81 18656    10
   33 18189     1
   38 17271     7
   81 17022    10
   80 19243     4
   27 19371     3
    5 17461     5
   82 18630     3
   23 18458     7
   15 19521     6
   80 17172     8
    7 19628     6
   25 19698    10
   39 16623     7
   51 18560     6
   66 17067     5
   33 18477    10
   55 17680     7
   27 17292     8
   11 17970     1
   54 19071     4
   40 19834     8
   73 16479     8
   72 19336     8
   41 18673     8
   50 20113     5
   40 16941    10
   50 19212     9
   51 16059     6
   32 17205     9
   27 16189     3
   32 19068     5
   65 19746     9
   65 17813     9
   13 15970     4
   44 18869     2
   92 17064     1
   18 17784     9
   26 17379     5
   15 19875     7
   32 17186     4
    5 18904     2
   22 19384     2
   57 16764     4
   44 19879     9
   73 17825     8
   23 18184     8
   76 18236     9
   27 19857     4
   49 19828     5
   87 16087    10
   81 18808     8
   89 19542     3
   59 16919     7
   52 18025     5
   30 18096    10
    9 16912     1
   92 19319     5
   79 17189     9
   60 17324     7
   23 16404     3
    6 17731     1
   91 16272     1
   88 16030     2
   70 19896     9
    4 16594     5
   31 19251     3
   62 16841    10
   21 18731     3
   56 16511     7
   76 16596     6
   53 15797     7
   61 19768     9
   97 15861     8
    9 16914    10
    5 19527     8
   69 18038     6
   32 19450     8
   80 17644     6
   96 17775    10
   80 19158     2
   66 18083     5
   77 16464     7
   69 18581     5
   25 19354     2
   28 18841     2
   98 16557     4
   33 16147     3
   19 18040     6
   77 18098     2
   92 17823     9
   42 18796     9
   82 15709     2
   83 18448     9
   29 19179    10
   51 19958     1
   86 19395     4
   60 18310     3
   13 16679    10
    7 18006     6
   16 19174    10
   88 17628     6
   59 18156     3
   77 18822     9
   85 17841     3
   68 19422     2
   81 18230     6
   53 15759     8
   99 18752    10
   61 15755     1
   49 17887     8
   79 17791     1
   27 18191     6
   25 18703     4
   48 16252     6
   51 17426     8
   53 17424     5
   46 17162     9
   83 17925    10
   72 19817     1
   22 19613     1
   74 20101     8
   13 18494     9
    3 19675     3
   56 18430     7
   42 17553     9
   54 19513     4
   42 17705    10
    1 15744     1
   66 16073     3
   48 20063     6
   16 19270     1
   53 18054     8
    6 18099     8
   92 17973     9
   37 15775     1
   74 17402    10
   72 16084     4
   90 15887     9
   72 16035     9
   32 16191     5
   39 18127     6
   51 18178    10
   59 18735     1
   64 16710     9
   98 18782     5
    9 16041     8
   16 18487     4
   43 15825     4
   91 18319     7
   87 18184     4
   64 19790     5
   65 18300     5
  100 16559     3
   66 19345     7
   21 16611     1
   41 18464     2
   20 18738    10
   62 18668     1
   41 18560     3
   85 19164     3
    9 18612     6
   57 17711     3
   38 17098     1
   15 16591     4
   48 20037     2
   75 17226     2
   88 18346     3
   20 16002     5
   65 17466    10
   60 18733     2
   52 16546    10
    3 19945     6
   10 16791     1
   10 19633     1
   67 16536     5
    7 19926     6
   18 20026     8
   82 19375     8
   49 20103     9
    9 18225     5
   69 17440     2
   13 19773     3
   73 16406    10
   68 18351     5
   79 18998    10
   93 17369     1
    9 16696     6
   98 17617    10
   55 15917     1
   49 19608     8
   83 16662     3
   63 18881     7
    5 17200     1
   20 18112     3
   78 19825    10
   53 17117     2
   95 19691     4
   65 18052     2
   72 17472     7
   59 17037     4
   25 16665     4
   23 18370     7
   62 16862     9
   34 17808     4
   32 17883     7
   28 17750     3
   40 17615    10
   49 17789     5
   10 17006     1
   89 17598     8
   58 15895    10
   79 18799     2
    2 17252     1
   30 16653     9
   46 17031     7
   80 16131     1
   23 18375     9
   55 18079     2
   77 18100     1
   77 18644    10
    4 17568    10
   59 19115     3
   40 17406     6
    9 19120     1
   79 17107     5
   18 17112     5
   61 16118     2
   74 16678     9
   83 19516     7
   32 17942     9
   32 18068     2
    7 16061    10
   55 16192     5
   94 19282    10
   40 18222     4
   86 18428     1
   21 16913     3
   80 15717     3
   35 16098     5
   30 18272     3
   69 17668     1
   92 16345     4
    8 16951     5
   70 19272     2
   22 17351     3
   54 18334     1
   49 19755     2
   44 20078     1
    9 16293     3
   26 17736     3
   21 18603     1
   12 18213     2
   85 16731     5
   61 15889     6
   20 17214     2
   63 18191     9
   78 17354     1
   80 17684     4
   37 19221     8
