 450
   69 11874    10
   62 12308     4
   12 12447     7
   35 11944     9
   27 14223     1
   95 13551     9
   39 12333     6
   16 11346     1
   72 10972     4
   89 12501    10
   92 12522     9
   20 14680     5
   21 11996     4
   71 14203     3
   58 12675     8
    6 12765     9
    8 12553     7
   50 10769     7
   57 14053     8
   79 13402     7
   62 12003     7
   98 11131     4
   85 14698    10
   41 11801     2
   18 12474     3
   48 12564     6
   42 13192     9
   84 11648     7
   83 11806     9
   64 12005    10
   26 11858     2
   51 12961     9
   25 13594     3
   38 13585     8
   86 14186     7
   52 12808     3
   32 12126     7
   24 11510     3
   67 13434     4
    3 12379     1
   13 13292     2
   58 10947     2
   23 12050     5
   33 14568     5
   29 14430     5
   81 14006     3
   39 12323     4
   36 11974     1
   30 14055     9
   96 11367     1
   15 14657     8
   92 11049     6
   93 11778     4
  100 14346     7
   33 12131     7
   11 13533     7
   48 11900     2
   74 14604     6
   95 14462     3
   30 12987     1
   38 11600     5
   20 11310     5
   81 10939     9
   63 14474     8
   57 14175     3
   66 14406     6
   14 12273     1
   88 11292     9
   90 10906     8
   80 14987     4
   91 12952     9
    2 13478     9
   38 10925     6
   13 14282     4
   35 13037     4
   67 14636    10
   93 13279     7
   73 14641     7
    2 11600    10
   23 12324     6
   68 10998     8
   16 11247     8
   14 12654     1
   61 12057     2
   16 14873     4
   46 14065     7
   71 14871     8
   63 11764     6
   20 13659     3
   65 14323     1
   92 14032     7
   57 14539     7
   85 14914     6
   72 14251     5
   20 14004     4
   41 14079     8
   37 13647    10
   33 11267     4
   28 14652     7
   27 13833     8
   13 11245     8
   18 12595     6
   28 12302     6
   51 11450     3
   31 11868    10
   62 14619    10
   17 11076     2
   23 14427     6
   35 14250     7
   18 11957     2
   46 11742     1
    3 14528     4
   34 12485     9
   60 13676     1
   64 11576     5
   50 12349     3
    5 12732     8
   34 11437     3
   12 13393     9
   25 11381    10
   99 10750     3
    3 12416     5
   82 10911     7
   83 14944     9
   75 11657     9
    1 14196     1
   24 14014     6
   12 14585     9
   34 14744     5
   51 13657     3
   38 13409     6
   46 10979     2
   69 11243     9
   65 14991     2
   96 11710     4
   99 12391     8
   27 14601     1
   12 12067     6
   22 11809     3
   61 13841     7
   30 13305     7
   67 12831     4
   64 13360     1
   64 10780     6
   26 11498     5
   27 14216     5
   13 12410     8
   31 13510     3
   61 14934     7
   24 10793     6
   56 14171     2
   60 14965    10
   27 12489    10
